Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
06.09.2025 02:30;06.09.2025 02:45;971,50;495,75;119,00;513,00;0,00;24,25;-;2.458,50;861,50;1.491,50;21,25;368,00
06.09.2025 02:45;06.09.2025 03:00;963,50;496,25;104,75;466,75;0,00;24,25;-;2.461,50;847,00;1.436,50;47,00;369,50
06.09.2025 03:00;06.09.2025 03:15;963,00;497,50;94,25;432,75;0,00;24,25;-;2.467,00;846,00;1.380,25;181,50;370,50
06.09.2025 03:15;06.09.2025 03:30;963,75;496,75;93,00;413,00;0,00;24,25;-;2.464,00;847,00;1.380,75;123,75;378,25
06.09.2025 03:30;06.09.2025 03:45;964,25;494,50;94,25;405,50;0,00;24,25;-;2.467,00;847,75;1.376,75;68,25;377,00
06.09.2025 03:45;06.09.2025 04:00;958,75;497,00;93,75;398,25;0,00;24,25;-;2.467,00;849,50;1.375,25;65,75;375,25
06.09.2025 04:00;06.09.2025 04:15;959,00;494,75;97,50;387,50;0,00;24,25;-;2.462,75;849,75;1.380,50;9,25;373,00
06.09.2025 04:15;06.09.2025 04:30;956,75;495,75;97,00;370,75;0,00;24,25;-;2.463,50;850,25;1.381,25;5,50;369,00
06.09.2025 04:30;06.09.2025 04:45;954,50;491,25;98,50;367,00;0,00;24,25;-;2.467,25;851,50;1.382,25;5,50;365,00
06.09.2025 04:45;06.09.2025 05:00;946,25;493,50;99,75;360,75;0,00;24,25;-;2.469,50;852,25;1.381,25;6,25;367,75
06.09.2025 05:00;06.09.2025 05:15;947,00;493,75;96,25;356,00;0,00;24,25;-;2.490,75;851,50;1.381,25;4,25;369,00
06.09.2025 05:15;06.09.2025 05:30;948,50;497,00;90,00;353,75;0,00;24,25;-;2.502,25;850,75;1.381,25;4,25;371,25
06.09.2025 05:30;06.09.2025 05:45;951,25;501,50;85,75;370,00;0,00;24,25;-;2.500,25;849,50;1.379,00;21,00;375,00
06.09.2025 05:45;06.09.2025 06:00;949,00;501,75;83,50;400,00;0,00;24,25;-;2.494,25;845,50;1.332,75;98,75;373,75
06.09.2025 06:00;06.09.2025 06:15;951,50;495,50;78,75;410,25;0,00;24,25;-;2.500,50;843,50;1.280,75;275,50;373,50
06.09.2025 06:15;06.09.2025 06:30;954,50;501,00;74,00;411,00;0,50;24,25;-;2.506,50;800,00;1.289,00;398,25;373,50
06.09.2025 06:30;06.09.2025 06:45;954,50;498,75;77,25;408,25;7,25;24,25;-;2.509,50;723,00;1.286,50;448,75;369,75
06.09.2025 06:45;06.09.2025 07:00;953,00;498,50;69,25;430,25;64,50;24,25;-;2.501,25;649,75;1.289,00;496,50;365,25
06.09.2025 07:00;06.09.2025 07:15;954,75;505,00;60,25;446,75;282,50;24,25;-;2.465,50;619,75;1.295,75;591,00;367,25
06.09.2025 07:15;06.09.2025 07:30;953,75;508,25;60,75;436,75;607,50;24,25;-;2.425,75;578,50;1.294,50;531,50;368,75
06.09.2025 07:30;06.09.2025 07:45;956,25;501,75;62,50;434,50;1.053,50;24,25;-;2.377,25;541,75;1.294,00;404,00;365,25
06.09.2025 07:45;06.09.2025 08:00;957,25;500,00;69,25;420,25;1.616,00;24,25;-;2.290,50;525,25;1.280,50;284,75;367,50
06.09.2025 08:00;06.09.2025 08:15;952,25;511,25;68,25;391,50;2.266,75;24,25;-;2.255,25;469,50;1.274,50;286,75;368,50
06.09.2025 08:15;06.09.2025 08:30;950,00;507,75;58,50;366,75;2.962,50;24,25;-;2.236,50;378,00;1.208,25;134,25;368,25
06.09.2025 08:30;06.09.2025 08:45;953,00;505,50;51,50;335,50;3.724,00;24,25;-;2.208,50;320,75;1.076,50;32,00;371,75
06.09.2025 08:45;06.09.2025 09:00;957,00;505,50;51,25;305,00;4.521,75;24,25;-;2.100,00;294,00;878,50;28,50;372,50
06.09.2025 09:00;06.09.2025 09:15;959,25;532,25;48,50;266,75;5.320,50;24,25;-;1.844,00;203,75;651,50;9,25;367,50
06.09.2025 09:15;06.09.2025 09:30;954,00;505,75;49,00;220,75;6.134,50;24,25;-;1.581,75;186,75;579,75;2,75;369,25
06.09.2025 09:30;06.09.2025 09:45;956,25;503,25;50,50;182,50;6.849,25;24,25;-;1.365,00;167,75;567,00;0,50;365,25
06.09.2025 09:45;06.09.2025 10:00;957,50;507,00;50,50;142,00;7.493,00;24,25;-;1.211,50;120,00;531,50;3,25;365,50
06.09.2025 10:00;06.09.2025 10:15;956,50;515,75;58,25;135,25;8.289,00;24,25;-;1.085,50;98,75;501,25;0,50;364,75
06.09.2025 10:15;06.09.2025 10:30;954,25;510,00;67,00;138,75;8.978,25;24,25;-;1.056,00;94,25;459,50;1,00;368,75
06.09.2025 10:30;06.09.2025 10:45;953,50;506,50;61,75;138,00;9.457,75;24,25;-;1.033,50;91,25;448,50;1,00;370,25
06.09.2025 10:45;06.09.2025 11:00;958,50;500,75;56,50;142,50;9.774,25;24,25;-;1.018,00;90,00;434,00;0,00;366,75
06.09.2025 11:00;06.09.2025 11:15;959,75;497,00;54,75;163,50;10.332,00;24,25;-;1.008,50;90,25;426,75;0,00;368,75
06.09.2025 11:15;06.09.2025 11:30;961,00;508,75;48,75;173,00;10.735,00;24,25;-;984,25;90,25;425,50;0,00;369,00
06.09.2025 11:30;06.09.2025 11:45;961,50;509,25;41,75;183,25;11.123,75;24,25;-;976,25;89,25;425,50;1,00;369,50
06.09.2025 11:45;06.09.2025 12:00;962,75;505,50;40,00;196,50;11.389,75;24,25;-;977,25;88,25;424,00;0,50;372,00
06.09.2025 12:00;06.09.2025 12:15;961,25;509,75;40,50;200,00;11.440,75;24,25;-;985,50;87,75;422,50;4,00;370,75
06.09.2025 12:15;06.09.2025 12:30;962,25;494,75;44,75;212,50;11.590,75;24,25;-;992,00;87,25;423,00;3,75;368,75
06.09.2025 12:30;06.09.2025 12:45;963,25;505,75;39,00;216,00;11.687,50;24,25;-;994,75;87,50;423,00;18,25;367,00
06.09.2025 12:45;06.09.2025 13:00;961,00;499,75;33,25;223,75;11.706,75;24,25;-;986,75;88,25;410,00;2,00;362,75
06.09.2025 13:00;06.09.2025 13:15;963,75;505,75;29,75;228,25;11.772,50;24,25;-;988,00;90,25;409,00;3,75;363,50
06.09.2025 13:15;06.09.2025 13:30;965,25;502,50;25,50;234,00;11.742,25;24,25;-;990,50;88,75;408,75;3,25;367,50
06.09.2025 13:30;06.09.2025 13:45;967,00;498,25;23,25;248,00;11.719,00;24,25;-;984,50;88,75;408,75;1,75;365,00
06.09.2025 13:45;06.09.2025 14:00;963,00;493,50;26,00;250,75;11.656,50;24,25;-;986,00;88,50;408,50;0,25;366,75
06.09.2025 14:00;06.09.2025 14:15;964,75;488,00;31,00;261,50;11.458,25;24,25;-;987,00;85,50;409,25;0,00;368,50
06.09.2025 14:15;06.09.2025 14:30;964,75;494,75;33,00;270,75;11.247,00;24,25;-;988,50;86,00;408,50;1,50;369,25
06.09.2025 14:30;06.09.2025 14:45;963,25;505,00;24,75;286,00;11.087,00;24,25;-;984,75;86,50;410,00;3,75;368,75
06.09.2025 14:45;06.09.2025 15:00;958,75;503,00;23,00;297,00;10.889,25;24,25;-;1.003,75;85,75;408,50;10,50;367,75
06.09.2025 15:00;06.09.2025 15:15;960,75;499,75;27,50;306,00;10.463,25;24,25;-;1.039,75;88,25;412,75;12,00;369,75
06.09.2025 15:15;06.09.2025 15:30;963,50;496,75;30,25;338,75;10.156,00;24,25;-;1.053,25;87,75;412,50;11,75;369,75
06.09.2025 15:30;06.09.2025 15:45;964,50;492,00;32,75;352,75;9.753,25;24,25;-;1.053,75;87,00;412,00;11,75;363,50
06.09.2025 15:45;06.09.2025 16:00;962,00;491,75;38,00;374,25;9.252,75;24,25;-;1.054,75;87,25;412,75;21,75;368,75
06.09.2025 16:00;06.09.2025 16:15;961,50;486,75;44,25;379,00;8.738,75;24,25;-;1.072,25;87,00;437,25;35,75;368,50
06.09.2025 16:15;06.09.2025 16:30;962,75;502,50;45,75;400,50;8.249,00;24,25;-;1.097,75;109,75;437,75;56,25;366,50
06.09.2025 16:30;06.09.2025 16:45;964,50;504,00;41,75;432,75;7.710,25;24,25;-;1.163,50;175,75;439,75;30,25;368,25
06.09.2025 16:45;06.09.2025 17:00;961,25;500,00;40,50;438,00;7.023,50;24,25;-;1.374,00;227,50;464,50;28,25;368,25
06.09.2025 17:00;06.09.2025 17:15;961,25;491,75;48,50;436,25;6.221,25;24,25;-;1.522,25;272,50;571,25;56,75;385,25
06.09.2025 17:15;06.09.2025 17:30;963,00;507,00;61,50;451,75;5.456,25;24,25;-;1.656,00;349,25;689,50;89,25;387,00
06.09.2025 17:30;06.09.2025 17:45;967,75;496,00;77,50;471,00;4.632,00;24,25;-;1.799,50;426,25;807,75;137,00;387,50
06.09.2025 17:45;06.09.2025 18:00;967,75;493,25;89,25;492,25;3.814,75;24,25;-;1.933,75;472,00;874,25;423,50;387,75
06.09.2025 18:00;06.09.2025 18:15;967,75;478,25;107,75;505,50;3.044,50;24,25;-;1.999,50;542,75;1.057,75;420,00;387,50
06.09.2025 18:15;06.09.2025 18:30;965,50;490,75;125,50;511,75;2.312,50;24,25;-;2.091,00;617,75;1.134,00;623,00;386,75
06.09.2025 18:30;06.09.2025 18:45;971,75;545,00;136,00;529,50;1.634,50;24,25;-;2.120,00;698,50;1.184,25;1.114,50;387,25
06.09.2025 18:45;06.09.2025 19:00;971,50;596,00;145,50;544,00;1.067,50;24,25;-;2.123,50;739,25;1.198,00;1.179,50;387,00
06.09.2025 19:00;06.09.2025 19:15;971,75;523,75;156,25;574,25;624,75;24,25;-;2.112,25;759,50;1.222,50;1.179,50;384,75
06.09.2025 19:15;06.09.2025 19:30;968,00;538,00;177,75;643,25;310,25;24,25;-;2.117,25;774,00;1.244,50;1.206,00;385,50
06.09.2025 19:30;06.09.2025 19:45;974,75;561,50;191,75;754,25;116,50;24,25;-;2.114,00;788,00;1.246,50;1.214,25;384,50
06.09.2025 19:45;06.09.2025 20:00;975,50;524,75;203,75;883,50;24,00;24,25;-;2.115,25;790,25;1.247,00;1.193,00;387,50
06.09.2025 20:00;06.09.2025 20:15;981,25;503,75;213,75;922,00;1,00;24,25;-;2.112,00;795,75;1.233,25;1.235,00;385,75
06.09.2025 20:15;06.09.2025 20:30;980,25;487,75;236,50;1.086,50;0,25;24,25;-;2.111,00;799,25;1.230,00;1.201,75;385,75
06.09.2025 20:30;06.09.2025 20:45;980,25;477,50;256,50;1.322,75;0,00;24,25;-;2.087,00;797,50;1.161,75;1.035,75;389,75
06.09.2025 20:45;06.09.2025 21:00;981,50;478,75;281,00;1.575,75;0,00;24,25;-;2.050,50;798,75;1.138,75;819,75;385,50
06.09.2025 21:00;06.09.2025 21:15;981,75;504,50;307,50;1.821,75;0,00;24,25;-;2.032,75;791,25;1.129,25;1.032,25;382,50
06.09.2025 21:15;06.09.2025 21:30;982,00;484,75;344,75;2.054,50;0,00;24,25;-;2.000,25;759,50;1.073,50;869,75;387,00
06.09.2025 21:30;06.09.2025 21:45;979,50;471,00;371,25;2.281,75;0,00;24,25;-;1.961,00;714,25;1.007,25;603,00;384,25
06.09.2025 21:45;06.09.2025 22:00;980,25;462,50;419,75;2.460,00;0,00;24,25;-;1.949,50;692,50;984,00;433,00;384,25
06.09.2025 22:00;06.09.2025 22:15;980,00;461,75;431,75;2.605,50;0,00;24,25;-;1.913,75;665,50;991,50;759,25;383,75
06.09.2025 22:15;06.09.2025 22:30;980,50;465,25;418,00;2.808,75;0,00;24,25;-;1.859,00;609,25;975,00;668,75;383,75
06.09.2025 22:30;06.09.2025 22:45;979,25;460,00;415,25;2.964,50;0,00;24,25;-;1.833,25;507,25;932,50;618,00;385,25
06.09.2025 22:45;06.09.2025 23:00;981,25;456,50;418,75;3.100,75;0,00;24,25;-;1.717,50;452,50;916,75;554,50;381,75
06.09.2025 23:00;06.09.2025 23:15;979,50;452,25;452,50;3.184,00;0,00;24,25;-;1.637,75;413,50;908,00;446,75;369,75
06.09.2025 23:15;06.09.2025 23:30;978,50;443,25;507,75;3.240,25;0,00;24,25;-;1.626,50;371,25;892,00;353,00;374,25
06.09.2025 23:30;06.09.2025 23:45;980,25;442,75;548,75;3.248,75;0,00;24,25;-;1.635,75;321,25;839,75;295,75;371,25
06.09.2025 23:45;07.09.2025 00:00;980,25;441,25;580,00;3.282,00;0,00;24,25;-;1.628,75;254,25;767,50;271,00;371,75
07.09.2025 00:00;07.09.2025 00:15;978,00;447,25;610,75;3.315,00;0,00;-;-;1.515,00;219,75;695,50;356,00;285,75
07.09.2025 00:15;07.09.2025 00:30;976,75;441,25;670,00;3.317,25;0,00;-;-;1.588,75;202,00;663,75;213,00;296,50
07.09.2025 00:30;07.09.2025 00:45;979,50;435,50;679,50;3.272,50;0,00;-;-;1.543,50;197,00;661,75;243,00;297,50
07.09.2025 00:45;07.09.2025 01:00;978,50;445,50;671,50;3.240,75;0,00;-;-;1.403,50;191,00;657,50;185,50;296,00
07.09.2025 01:00;07.09.2025 01:15;977,00;444,00;708,75;3.212,00;0,00;-;-;1.285,50;169,25;648,25;133,25;299,50
07.09.2025 01:15;07.09.2025 01:30;978,00;436,50;761,00;3.261,00;0,00;-;-;1.228,50;164,00;644,25;108,00;306,50
07.09.2025 01:30;07.09.2025 01:45;981,00;437,25;771,50;3.264,00;0,00;-;-;1.194,00;165,75;638,75;74,25;301,75
07.09.2025 01:45;07.09.2025 02:00;979,00;436,75;759,25;3.255,00;0,00;-;-;1.192,00;158,75;632,00;78,50;295,75
07.09.2025 02:00;07.09.2025 02:15;977,75;434,75;782,00;3.205,75;0,00;-;-;1.188,00;147,00;629,50;77,25;296,75
07.09.2025 02:15;07.09.2025 02:30;978,75;434,50;816,00;3.185,50;0,00;-;-;1.191,00;146,50;626,75;52,00;297,50
07.09.2025 02:30;07.09.2025 02:45;979,00;441,75;837,50;3.165,00;0,00;-;-;1.169,00;144,75;627,50;43,00;297,50
07.09.2025 02:45;07.09.2025 03:00;974,75;454,75;859,50;3.124,50;0,00;-;-;1.149,25;145,00;618,00;48,75;297,75
07.09.2025 03:00;07.09.2025 03:15;975,50;455,75;864,50;3.095,50;0,00;-;-;1.135,50;136,50;620,75;34,00;296,00
07.09.2025 03:15;07.09.2025 03:30;974,00;431,00;876,75;3.128,25;0,00;-;-;1.133,50;137,00;619,75;57,25;297,75
07.09.2025 03:30;07.09.2025 03:45;973,75;434,00;877,25;3.143,50;0,00;-;-;1.132,50;136,75;618,00;44,00;299,25
07.09.2025 03:45;07.09.2025 04:00;967,75;428,00;889,50;3.138,50;0,00;-;-;1.127,00;140,00;617,75;6,25;297,75
07.09.2025 04:00;07.09.2025 04:15;970,00;429,25;842,25;3.115,25;0,00;-;-;1.130,25;143,00;625,50;7,75;296,50
07.09.2025 04:15;07.09.2025 04:30;971,50;427,50;819,75;3.106,00;0,00;-;-;1.152,25;139,50;625,00;4,75;299,75
07.09.2025 04:30;07.09.2025 04:45;971,25;432,00;821,25;3.119,25;0,00;-;-;1.155,25;53,00;625,25;2,25;294,50
07.09.2025 04:45;07.09.2025 05:00;964,75;432,50;843,75;3.163,75;0,00;-;-;1.164,25;53,75;613,00;5,50;293,00
07.09.2025 05:00;07.09.2025 05:15;965,75;431,50;850,00;3.187,00;0,00;-;-;1.162,50;57,00;616,50;142,75;293,75
07.09.2025 05:15;07.09.2025 05:30;965,00;425,75;848,75;3.220,75;0,00;-;-;1.163,50;59,00;617,75;130,25;294,25
07.09.2025 05:30;07.09.2025 05:45;965,75;422,75;852,75;3.253,50;0,00;-;-;1.149,00;60,00;621,50;73,00;290,25
07.09.2025 05:45;07.09.2025 06:00;960,75;425,25;850,00;3.330,50;0,00;-;-;1.159,00;59,50;624,75;103,25;297,50
07.09.2025 06:00;07.09.2025 06:15;963,50;431,00;829,25;3.447,50;0,00;-;-;1.176,00;60,50;620,75;141,50;296,50
07.09.2025 06:15;07.09.2025 06:30;962,00;435,00;803,50;3.451,50;1,25;-;-;1.169,75;61,50;616,25;130,25;295,25
07.09.2025 06:30;07.09.2025 06:45;965,00;432,50;784,25;3.473,50;16,00;-;-;1.157,75;61,75;619,00;161,75;296,25
07.09.2025 06:45;07.09.2025 07:00;962,25;425,50;786,75;3.569,25;101,75;-;-;1.149,50;61,25;621,75;68,00;294,50
07.09.2025 07:00;07.09.2025 07:15;964,25;424,00;795,00;3.618,00;343,25;-;-;1.125,50;61,75;587,25;56,00;292,25
07.09.2025 07:15;07.09.2025 07:30;963,50;429,75;795,50;3.559,75;682,50;-;-;1.064,75;62,00;578,75;29,75;289,50
07.09.2025 07:30;07.09.2025 07:45;964,50;427,25;803,00;3.532,25;1.128,75;-;-;1.034,00;61,25;522,75;14,00;286,00
07.09.2025 07:45;07.09.2025 08:00;963,00;428,00;824,50;3.522,25;1.666,25;-;-;1.038,25;62,25;472,50;20,25;290,00
07.09.2025 08:00;07.09.2025 08:15;961,75;424,25;840,50;3.499,00;2.299,00;-;-;998,50;62,75;433,75;49,25;293,25
07.09.2025 08:15;07.09.2025 08:30;962,75;428,75;843,50;3.340,25;2.986,25;-;-;981,50;62,75;422,75;26,75;292,75
07.09.2025 08:30;07.09.2025 08:45;964,25;425,75;855,75;3.032,50;3.733,50;-;-;976,00;62,75;416,25;37,75;294,50
07.09.2025 08:45;07.09.2025 09:00;967,00;430,00;797,75;2.703,00;4.485,00;-;-;954,50;62,50;408,00;41,00;293,75
07.09.2025 09:00;07.09.2025 09:15;968,25;444,50;706,50;2.535,25;5.301,75;-;-;947,50;62,50;401,50;130,00;295,25
07.09.2025 09:15;07.09.2025 09:30;963,50;440,50;701,75;2.197,00;6.042,25;-;-;936,75;62,00;401,25;42,25;298,00
07.09.2025 09:30;07.09.2025 09:45;964,50;432,50;681,25;1.914,00;6.739,50;-;-;928,25;61,25;398,50;26,00;297,75
07.09.2025 09:45;07.09.2025 10:00;965,75;432,00;683,00;1.701,75;7.203,25;-;-;928,75;61,25;398,00;51,75;306,25
07.09.2025 10:00;07.09.2025 10:15;957,00;439,75;613,25;1.818,75;7.996,00;-;-;935,50;60,50;395,25;43,25;308,25
07.09.2025 10:15;07.09.2025 10:30;956,25;413,50;614,00;1.805,25;8.514,00;-;-;932,75;59,50;394,25;28,00;306,75
07.09.2025 10:30;07.09.2025 10:45;954,75;406,00;577,75;1.713,75;8.881,75;-;-;916,25;59,00;394,00;25,00;303,75
07.09.2025 10:45;07.09.2025 11:00;959,25;408,75;550,25;1.614,50;9.159,50;-;-;906,25;57,25;397,25;22,00;307,50
07.09.2025 11:00;07.09.2025 11:15;959,50;366,75;456,75;1.748,50;9.607,25;-;-;890,00;55,50;391,25;46,25;311,00
07.09.2025 11:15;07.09.2025 11:30;957,00;325,00;440,50;1.763,00;9.726,25;-;-;888,75;56,00;390,25;23,00;308,00
07.09.2025 11:30;07.09.2025 11:45;956,50;310,00;368,50;1.651,00;9.815,75;-;-;884,25;55,75;389,25;22,00;305,75
07.09.2025 11:45;07.09.2025 12:00;963,50;303,75;349,00;1.701,75;10.071,50;-;-;885,75;54,50;387,25;21,75;310,25
07.09.2025 12:00;07.09.2025 12:15;962,00;311,25;367,50;1.546,25;10.227,50;-;-;874,50;52,50;386,75;13,25;310,75
07.09.2025 12:15;07.09.2025 12:30;962,75;310,00;342,75;1.412,00;10.340,00;-;-;874,00;52,00;386,50;20,75;305,75
07.09.2025 12:30;07.09.2025 12:45;965,50;313,50;361,25;1.286,75;10.349,75;-;-;876,75;51,25;386,00;17,00;298,50
07.09.2025 12:45;07.09.2025 13:00;962,50;311,50;380,25;1.237,75;10.357,75;-;-;863,75;51,50;384,25;22,00;299,75
07.09.2025 13:00;07.09.2025 13:15;961,75;311,75;395,25;1.095,25;10.325,75;-;-;862,25;51,00;383,75;18,75;297,00
07.09.2025 13:15;07.09.2025 13:30;963,25;311,25;353,75;1.029,75;10.270,25;-;-;865,00;51,00;383,50;18,50;296,75
07.09.2025 13:30;07.09.2025 13:45;964,00;309,75;368,25;998,00;10.145,50;-;-;868,00;50,25;382,50;8,25;297,00
07.09.2025 13:45;07.09.2025 14:00;962,50;306,50;386,50;990,75;10.027,00;-;-;865,50;49,00;382,50;3,75;297,75
07.09.2025 14:00;07.09.2025 14:15;965,00;309,25;380,25;988,75;9.947,25;-;-;887,75;49,25;382,50;4,75;296,25
07.09.2025 14:15;07.09.2025 14:30;963,50;312,50;378,25;1.008,50;9.775,25;-;-;885,00;49,50;383,00;5,75;294,25
07.09.2025 14:30;07.09.2025 14:45;965,25;321,50;421,00;1.037,00;9.682,50;-;-;889,00;49,75;383,00;9,50;299,25
07.09.2025 14:45;07.09.2025 15:00;959,00;320,50;449,00;1.078,75;9.481,00;-;-;895,00;51,25;378,50;12,75;301,25
07.09.2025 15:00;07.09.2025 15:15;958,00;326,75;425,25;1.419,00;9.208,00;-;-;895,25;52,25;383,50;14,00;300,25
07.09.2025 15:15;07.09.2025 15:30;959,50;327,25;446,50;1.646,75;8.960,25;-;-;889,00;51,75;383,75;24,25;297,25
07.09.2025 15:30;07.09.2025 15:45;962,50;317,75;497,75;1.906,25;8.679,00;-;-;898,25;51,75;440,50;9,50;302,00
07.09.2025 15:45;07.09.2025 16:00;955,75;325,75;565,00;2.029,00;8.337,50;-;-;901,50;52,00;441,50;17,25;305,75
07.09.2025 16:00;07.09.2025 16:15;956,75;388,25;577,50;2.101,75;7.919,25;-;-;918,25;53,25;441,25;8,50;295,50
07.09.2025 16:15;07.09.2025 16:30;955,50;408,50;665,50;2.492,50;7.596,75;-;-;926,75;55,00;442,00;7,75;294,25
07.09.2025 16:30;07.09.2025 16:45;956,50;418,00;755,00;2.745,75;7.081,75;-;-;935,00;56,00;450,00;7,75;296,00
07.09.2025 16:45;07.09.2025 17:00;949,25;423,75;793,25;2.872,25;6.470,75;-;-;947,00;58,00;473,00;62,50;289,50
07.09.2025 17:00;07.09.2025 17:15;951,75;424,25;1.259,25;2.862,00;5.970,75;-;-;953,75;59,25;506,00;28,25;293,75
07.09.2025 17:15;07.09.2025 17:30;956,00;436,75;1.314,50;3.121,00;5.330,00;-;-;968,25;61,25;514,25;31,75;300,50
07.09.2025 17:30;07.09.2025 17:45;957,75;443,75;1.292,25;3.359,00;4.540,25;-;-;982,25;64,00;552,75;62,25;304,50
07.09.2025 17:45;07.09.2025 18:00;959,50;456,50;1.258,25;3.380,50;3.784,50;-;-;1.108,25;65,50;616,50;22,50;307,50
07.09.2025 18:00;07.09.2025 18:15;962,75;446,75;1.448,50;3.337,00;3.026,50;-;-;1.301,50;67,75;754,25;34,75;314,25
07.09.2025 18:15;07.09.2025 18:30;963,50;451,50;1.494,75;3.324,25;2.288,25;-;-;1.510,25;70,25;774,50;79,00;315,75
07.09.2025 18:30;07.09.2025 18:45;967,50;466,25;1.517,00;3.319,75;1.659,25;-;-;1.760,25;72,50;793,50;209,50;320,25
07.09.2025 18:45;07.09.2025 19:00;970,00;493,50;1.536,25;3.253,25;1.087,50;-;-;1.913,25;73,50;831,75;405,50;321,50
07.09.2025 19:00;07.09.2025 19:15;972,00;454,50;1.548,50;3.214,50;636,00;-;-;1.975,00;74,50;885,50;417,00;320,00
07.09.2025 19:15;07.09.2025 19:30;971,50;474,00;1.556,75;3.330,50;329,25;-;-;2.042,50;76,00;896,25;593,50;327,75
07.09.2025 19:30;07.09.2025 19:45;969,75;476,25;1.557,50;3.591,75;122,75;-;-;2.088,75;76,00;904,75;705,25;330,00
07.09.2025 19:45;07.09.2025 20:00;965,25;455,75;1.561,25;3.949,50;32,00;-;-;2.138,75;76,75;913,25;709,25;335,25
07.09.2025 20:00;07.09.2025 20:15;972,75;452,00;1.571,75;4.200,00;0,75;-;-;2.151,25;77,00;923,75;800,00;342,75
07.09.2025 20:15;07.09.2025 20:30;976,75;431,50;1.581,75;4.489,50;0,00;-;-;2.158,75;78,00;924,00;635,50;341,50
07.09.2025 20:30;07.09.2025 20:45;980,25;435,25;1.573,50;4.760,00;0,00;-;-;2.162,00;77,00;936,00;459,75;328,25
07.09.2025 20:45;07.09.2025 21:00;982,75;421,75;1.547,25;4.971,25;0,00;-;-;2.148,25;77,25;992,50;238,75;320,50
07.09.2025 21:00;07.09.2025 21:15;982,75;449,50;1.499,25;5.050,75;0,00;-;-;2.105,00;76,50;1.032,00;315,00;315,50
07.09.2025 21:15;07.09.2025 21:30;984,50;422,25;1.495,00;5.182,25;0,00;-;-;2.064,50;76,00;1.039,25;152,75;318,50
07.09.2025 21:30;07.09.2025 21:45;982,50;414,25;1.471,00;5.304,00;0,00;-;-;2.053,25;76,00;1.059,00;87,75;309,50
07.09.2025 21:45;07.09.2025 22:00;983,75;408,00;1.442,00;5.413,75;0,00;-;-;2.021,50;75,00;1.067,75;52,50;316,00
07.09.2025 22:00;07.09.2025 22:15;982,00;405,50;1.445,50;5.244,00;0,00;-;-;2.071,50;74,75;1.065,25;129,75;323,75
07.09.2025 22:15;07.09.2025 22:30;981,00;400,75;1.419,25;5.218,25;0,00;-;-;2.064,50;74,00;1.082,25;80,25;326,25
07.09.2025 22:30;07.09.2025 22:45;982,50;399,75;1.379,25;5.158,25;0,00;-;-;2.034,00;73,00;1.119,50;67,75;328,00
07.09.2025 22:45;07.09.2025 23:00;984,50;395,25;1.327,25;5.104,00;0,00;-;-;2.007,00;72,50;1.167,75;52,75;326,75
07.09.2025 23:00;07.09.2025 23:15;984,00;402,00;1.349,50;5.044,00;0,00;-;-;1.956,00;71,50;1.183,75;12,25;313,75
07.09.2025 23:15;07.09.2025 23:30;984,00;396,75;1.347,25;4.942,50;0,00;-;-;1.900,00;70,50;1.189,75;0,75;317,25
07.09.2025 23:30;07.09.2025 23:45;983,75;394,75;1.346,50;4.844,25;0,00;-;-;1.861,75;70,00;1.193,50;0,50;317,50
07.09.2025 23:45;08.09.2025 00:00;981,75;394,25;1.347,75;4.758,00;0,00;-;-;1.846,00;71,00;1.187,25;0,25;312,75
