Datum von;Datum bis;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block A [MW] Berechnete Auflösungen
04.01.2025 19:15;04.01.2025 19:30;54,000;35,500;49,750;54,250
04.01.2025 19:30;04.01.2025 19:45;54,000;35,500;49,750;54,250
04.01.2025 19:45;04.01.2025 20:00;54,000;35,500;49,750;54,250
04.01.2025 20:00;04.01.2025 20:15;0,500;0,000;0,000;40,500
04.01.2025 20:15;04.01.2025 20:30;0,500;0,000;0,000;40,500
04.01.2025 20:30;04.01.2025 20:45;0,500;0,000;0,000;40,500
04.01.2025 20:45;04.01.2025 21:00;0,500;0,000;0,000;40,500
04.01.2025 21:00;04.01.2025 21:15;0,000;0,000;0,000;0,750
04.01.2025 21:15;04.01.2025 21:30;0,000;0,000;0,000;0,750
04.01.2025 21:30;04.01.2025 21:45;0,000;0,000;0,000;0,750
04.01.2025 21:45;04.01.2025 22:00;0,000;0,000;0,000;0,750
04.01.2025 22:00;04.01.2025 22:15;0,000;0,000;0,000;0,000
04.01.2025 22:15;04.01.2025 22:30;0,000;0,000;0,000;0,000
04.01.2025 22:30;04.01.2025 22:45;0,000;0,000;0,000;0,000
04.01.2025 22:45;04.01.2025 23:00;0,000;0,000;0,000;0,000
04.01.2025 23:00;04.01.2025 23:15;0,000;0,000;0,000;0,000
04.01.2025 23:15;04.01.2025 23:30;0,000;0,000;0,000;0,000
04.01.2025 23:30;04.01.2025 23:45;0,000;0,000;0,000;0,000
04.01.2025 23:45;05.01.2025 00:00;0,000;0,000;0,000;0,000
05.01.2025 00:00;05.01.2025 00:15;0,000;0,000;11,250;0,000
05.01.2025 00:15;05.01.2025 00:30;0,000;0,000;11,250;0,000
05.01.2025 00:30;05.01.2025 00:45;0,000;0,000;11,250;0,000
05.01.2025 00:45;05.01.2025 01:00;0,000;0,000;11,250;0,000
05.01.2025 01:00;05.01.2025 01:15;0,000;0,000;0,000;0,000
05.01.2025 01:15;05.01.2025 01:30;0,000;0,000;0,000;0,000
05.01.2025 01:30;05.01.2025 01:45;0,000;0,000;0,000;0,000
05.01.2025 01:45;05.01.2025 02:00;0,000;0,000;0,000;0,000
05.01.2025 02:00;05.01.2025 02:15;0,000;0,000;0,000;0,000
05.01.2025 02:15;05.01.2025 02:30;0,000;0,000;0,000;0,000
05.01.2025 02:30;05.01.2025 02:45;0,000;0,000;0,000;0,000
05.01.2025 02:45;05.01.2025 03:00;0,000;0,000;0,000;0,000
05.01.2025 03:00;05.01.2025 03:15;0,000;0,000;0,000;0,000
05.01.2025 03:15;05.01.2025 03:30;0,000;0,000;0,000;0,000
05.01.2025 03:30;05.01.2025 03:45;0,000;0,000;0,000;0,000
05.01.2025 03:45;05.01.2025 04:00;0,000;0,000;0,000;0,000
05.01.2025 04:00;05.01.2025 04:15;0,000;0,000;0,000;38,750
05.01.2025 04:15;05.01.2025 04:30;0,000;0,000;0,000;38,750
05.01.2025 04:30;05.01.2025 04:45;0,000;0,000;0,000;38,750
05.01.2025 04:45;05.01.2025 05:00;0,000;0,000;0,000;38,750
05.01.2025 05:00;05.01.2025 05:15;0,000;0,000;0,000;37,000
05.01.2025 05:15;05.01.2025 05:30;0,000;0,000;0,000;37,000
05.01.2025 05:30;05.01.2025 05:45;0,000;0,000;0,000;37,000
05.01.2025 05:45;05.01.2025 06:00;0,000;0,000;0,000;37,000
05.01.2025 06:00;05.01.2025 06:15;0,000;0,000;0,000;32,250
05.01.2025 06:15;05.01.2025 06:30;0,000;0,000;0,000;32,250
05.01.2025 06:30;05.01.2025 06:45;0,000;0,000;0,000;32,250
05.01.2025 06:45;05.01.2025 07:00;0,000;0,000;0,000;32,250
05.01.2025 07:00;05.01.2025 07:15;0,000;0,000;0,000;24,250
05.01.2025 07:15;05.01.2025 07:30;0,000;0,000;0,000;24,250
05.01.2025 07:30;05.01.2025 07:45;0,000;0,000;0,000;24,250
05.01.2025 07:45;05.01.2025 08:00;0,000;0,000;0,000;24,250
05.01.2025 08:00;05.01.2025 08:15;0,000;0,000;0,000;0,000
05.01.2025 08:15;05.01.2025 08:30;0,000;0,000;0,000;0,000
05.01.2025 08:30;05.01.2025 08:45;0,000;0,000;0,000;0,000
05.01.2025 08:45;05.01.2025 09:00;0,000;0,000;0,000;0,000
05.01.2025 09:00;05.01.2025 09:15;0,000;0,000;0,000;30,500
05.01.2025 09:15;05.01.2025 09:30;0,000;0,000;0,000;30,500
05.01.2025 09:30;05.01.2025 09:45;0,000;0,000;0,000;30,500
05.01.2025 09:45;05.01.2025 10:00;0,000;0,000;0,000;30,500
05.01.2025 10:00;05.01.2025 10:15;0,000;0,000;0,000;24,000
05.01.2025 10:15;05.01.2025 10:30;0,000;0,000;0,000;24,000
05.01.2025 10:30;05.01.2025 10:45;0,000;0,000;0,000;24,000
05.01.2025 10:45;05.01.2025 11:00;0,000;0,000;0,000;24,000
05.01.2025 11:00;05.01.2025 11:15;0,000;0,000;0,000;31,500
05.01.2025 11:15;05.01.2025 11:30;0,000;0,000;0,000;31,500
05.01.2025 11:30;05.01.2025 11:45;0,000;0,000;0,000;31,500
05.01.2025 11:45;05.01.2025 12:00;0,000;0,000;0,000;31,500
05.01.2025 12:00;05.01.2025 12:15;0,000;0,000;0,000;21,000
05.01.2025 12:15;05.01.2025 12:30;0,000;0,000;0,000;21,000
05.01.2025 12:30;05.01.2025 12:45;0,000;0,000;0,000;21,000
05.01.2025 12:45;05.01.2025 13:00;0,000;0,000;0,000;21,000
05.01.2025 13:00;05.01.2025 13:15;0,000;0,000;12,750;13,250
05.01.2025 13:15;05.01.2025 13:30;0,000;0,000;12,750;13,250
05.01.2025 13:30;05.01.2025 13:45;0,000;0,000;12,750;13,250
05.01.2025 13:45;05.01.2025 14:00;0,000;0,000;12,750;13,250
05.01.2025 14:00;05.01.2025 14:15;0,000;0,000;16,250;0,000
05.01.2025 14:15;05.01.2025 14:30;0,000;0,000;16,250;0,000
05.01.2025 14:30;05.01.2025 14:45;0,000;0,000;16,250;0,000
05.01.2025 14:45;05.01.2025 15:00;0,000;0,000;16,250;0,000
05.01.2025 15:00;05.01.2025 15:15;0,000;0,000;0,000;0,000
05.01.2025 15:15;05.01.2025 15:30;0,000;0,000;0,000;0,000
05.01.2025 15:30;05.01.2025 15:45;0,000;0,000;0,000;0,000
05.01.2025 15:45;05.01.2025 16:00;0,000;0,000;0,000;0,000
05.01.2025 16:00;05.01.2025 16:15;0,000;0,000;0,000;0,000
05.01.2025 16:15;05.01.2025 16:30;0,000;0,000;0,000;0,000
05.01.2025 16:30;05.01.2025 16:45;0,000;0,000;0,000;0,000
05.01.2025 16:45;05.01.2025 17:00;0,000;0,000;0,000;0,000
05.01.2025 17:00;05.01.2025 17:15;0,000;0,000;0,000;0,000
05.01.2025 17:15;05.01.2025 17:30;0,000;0,000;0,000;0,000
05.01.2025 17:30;05.01.2025 17:45;0,000;0,000;0,000;0,000
05.01.2025 17:45;05.01.2025 18:00;0,000;0,000;0,000;0,000
05.01.2025 18:00;05.01.2025 18:15;0,000;0,000;0,000;0,000
05.01.2025 18:15;05.01.2025 18:30;0,000;0,000;0,000;0,000
05.01.2025 18:30;05.01.2025 18:45;0,000;0,000;0,000;0,000
05.01.2025 18:45;05.01.2025 19:00;0,000;0,000;0,000;0,000
05.01.2025 19:00;05.01.2025 19:15;0,000;0,000;0,000;0,000
05.01.2025 19:15;05.01.2025 19:30;0,000;0,000;0,000;0,000
05.01.2025 19:30;05.01.2025 19:45;0,000;0,000;0,000;0,000
05.01.2025 19:45;05.01.2025 20:00;0,000;0,000;0,000;0,000
05.01.2025 20:00;05.01.2025 20:15;0,000;0,000;0,000;0,000
05.01.2025 20:15;05.01.2025 20:30;0,000;0,000;0,000;0,000
05.01.2025 20:30;05.01.2025 20:45;0,000;0,000;0,000;0,000
05.01.2025 20:45;05.01.2025 21:00;0,000;0,000;0,000;0,000
05.01.2025 21:00;05.01.2025 21:15;0,000;0,000;0,000;0,000
05.01.2025 21:15;05.01.2025 21:30;0,000;0,000;0,000;0,000
05.01.2025 21:30;05.01.2025 21:45;0,000;0,000;0,000;0,000
05.01.2025 21:45;05.01.2025 22:00;0,000;0,000;0,000;0,000
05.01.2025 22:00;05.01.2025 22:15;0,000;0,000;0,000;0,000
05.01.2025 22:15;05.01.2025 22:30;0,000;0,000;0,000;0,000
05.01.2025 22:30;05.01.2025 22:45;0,000;0,000;0,000;0,000
05.01.2025 22:45;05.01.2025 23:00;0,000;0,000;0,000;0,000
05.01.2025 23:00;05.01.2025 23:15;0,000;0,000;0,000;0,000
05.01.2025 23:15;05.01.2025 23:30;0,000;0,000;0,000;0,000
05.01.2025 23:30;05.01.2025 23:45;0,000;0,000;0,000;0,000
05.01.2025 23:45;06.01.2025 00:00;0,000;0,000;0,000;0,000
06.01.2025 00:00;06.01.2025 00:15;0,000;0,000;0,000;0,000
06.01.2025 00:15;06.01.2025 00:30;0,000;0,000;0,000;0,000
06.01.2025 00:30;06.01.2025 00:45;0,000;0,000;0,000;0,000
06.01.2025 00:45;06.01.2025 01:00;0,000;0,000;0,000;0,000
06.01.2025 01:00;06.01.2025 01:15;0,000;0,000;0,000;0,000
06.01.2025 01:15;06.01.2025 01:30;0,000;0,000;0,000;0,000
06.01.2025 01:30;06.01.2025 01:45;0,000;0,000;0,000;0,000
06.01.2025 01:45;06.01.2025 02:00;0,000;0,000;0,000;0,000
06.01.2025 02:00;06.01.2025 02:15;0,000;0,000;0,000;0,000
06.01.2025 02:15;06.01.2025 02:30;0,000;0,000;0,000;0,000
06.01.2025 02:30;06.01.2025 02:45;0,000;0,000;0,000;0,000
06.01.2025 02:45;06.01.2025 03:00;0,000;0,000;0,000;0,000
06.01.2025 03:00;06.01.2025 03:15;0,000;0,000;0,000;0,000
06.01.2025 03:15;06.01.2025 03:30;0,000;0,000;0,000;0,000
06.01.2025 03:30;06.01.2025 03:45;0,000;0,000;0,000;0,000
06.01.2025 03:45;06.01.2025 04:00;0,000;0,000;0,000;0,000
06.01.2025 04:00;06.01.2025 04:15;0,000;0,000;0,000;0,000
06.01.2025 04:15;06.01.2025 04:30;0,000;0,000;0,000;0,000
06.01.2025 04:30;06.01.2025 04:45;0,000;0,000;0,000;0,000
06.01.2025 04:45;06.01.2025 05:00;0,000;0,000;0,000;0,000
06.01.2025 05:00;06.01.2025 05:15;0,000;0,000;0,000;0,000
06.01.2025 05:15;06.01.2025 05:30;0,000;0,000;0,000;0,000
06.01.2025 05:30;06.01.2025 05:45;0,000;0,000;0,000;0,000
06.01.2025 05:45;06.01.2025 06:00;0,000;0,000;0,000;0,000
06.01.2025 06:00;06.01.2025 06:15;0,000;0,000;0,000;0,000
06.01.2025 06:15;06.01.2025 06:30;0,000;0,000;0,000;0,000
06.01.2025 06:30;06.01.2025 06:45;0,000;0,000;0,000;0,000
06.01.2025 06:45;06.01.2025 07:00;0,000;0,000;0,000;0,000
06.01.2025 07:00;06.01.2025 07:15;0,000;0,500;0,500;0,250
06.01.2025 07:15;06.01.2025 07:30;0,000;0,500;0,500;0,250
06.01.2025 07:30;06.01.2025 07:45;0,000;0,500;0,500;0,250
06.01.2025 07:45;06.01.2025 08:00;0,000;0,500;0,500;0,250
06.01.2025 08:00;06.01.2025 08:15;73,250;66,750;66,750;73,250
06.01.2025 08:15;06.01.2025 08:30;73,250;66,750;66,750;73,250
06.01.2025 08:30;06.01.2025 08:45;73,250;66,750;66,750;73,250
06.01.2025 08:45;06.01.2025 09:00;73,250;66,750;66,750;73,250
06.01.2025 09:00;06.01.2025 09:15;61,250;48,000;63,500;61,250
06.01.2025 09:15;06.01.2025 09:30;61,250;48,000;63,500;61,250
06.01.2025 09:30;06.01.2025 09:45;61,250;48,000;63,500;61,250
06.01.2025 09:45;06.01.2025 10:00;61,250;48,000;63,500;61,250
06.01.2025 10:00;06.01.2025 10:15;19,000;0,000;60,000;57,250
06.01.2025 10:15;06.01.2025 10:30;19,000;0,000;60,000;57,250
06.01.2025 10:30;06.01.2025 10:45;19,000;0,000;60,000;57,250
06.01.2025 10:45;06.01.2025 11:00;19,000;0,000;60,000;57,250
06.01.2025 11:00;06.01.2025 11:15;0,000;0,000;0,000;0,250
06.01.2025 11:15;06.01.2025 11:30;0,000;0,000;0,000;0,250
06.01.2025 11:30;06.01.2025 11:45;0,000;0,000;0,000;0,250
06.01.2025 11:45;06.01.2025 12:00;0,000;0,000;0,000;0,250
06.01.2025 12:00;06.01.2025 12:15;0,000;0,000;0,000;0,000
06.01.2025 12:15;06.01.2025 12:30;0,000;0,000;0,000;0,000
06.01.2025 12:30;06.01.2025 12:45;0,000;0,000;0,000;0,000
06.01.2025 12:45;06.01.2025 13:00;0,000;0,000;0,000;0,000
06.01.2025 13:00;06.01.2025 13:15;0,000;0,000;0,000;0,000
06.01.2025 13:15;06.01.2025 13:30;0,000;0,000;0,000;0,000
06.01.2025 13:30;06.01.2025 13:45;0,000;0,000;0,000;0,000
06.01.2025 13:45;06.01.2025 14:00;0,000;0,000;0,000;0,000
06.01.2025 14:00;06.01.2025 14:15;0,000;0,000;0,000;0,250
06.01.2025 14:15;06.01.2025 14:30;0,000;0,000;0,000;0,250
06.01.2025 14:30;06.01.2025 14:45;0,000;0,000;0,000;0,250
06.01.2025 14:45;06.01.2025 15:00;0,000;0,000;0,000;0,250
06.01.2025 15:00;06.01.2025 15:15;7,000;0,000;12,000;10,000
06.01.2025 15:15;06.01.2025 15:30;7,000;0,000;12,000;10,000
06.01.2025 15:30;06.01.2025 15:45;7,000;0,000;12,000;10,000
06.01.2025 15:45;06.01.2025 16:00;7,000;0,000;12,000;10,000
06.01.2025 16:00;06.01.2025 16:15;40,750;1,000;56,750;40,000
06.01.2025 16:15;06.01.2025 16:30;40,750;1,000;56,750;40,000
06.01.2025 16:30;06.01.2025 16:45;40,750;1,000;56,750;40,000
06.01.2025 16:45;06.01.2025 17:00;40,750;1,000;56,750;40,000
06.01.2025 17:00;06.01.2025 17:15;66,250;64,250;64,250;66,250
06.01.2025 17:15;06.01.2025 17:30;66,250;64,250;64,250;66,250
06.01.2025 17:30;06.01.2025 17:45;66,250;64,250;64,250;66,250
06.01.2025 17:45;06.01.2025 18:00;66,250;64,250;64,250;66,250
06.01.2025 18:00;06.01.2025 18:15;58,500;61,500;61,500;58,750
06.01.2025 18:15;06.01.2025 18:30;58,500;61,500;61,500;58,750
06.01.2025 18:30;06.01.2025 18:45;58,500;61,500;61,500;58,750
06.01.2025 18:45;06.01.2025 19:00;58,500;61,500;61,500;58,750
06.01.2025 19:00;06.01.2025 19:15;57,750;61,500;61,500;57,750
06.01.2025 19:15;06.01.2025 19:30;57,750;61,500;61,500;57,750
06.01.2025 19:30;06.01.2025 19:45;57,750;61,500;61,500;57,750
06.01.2025 19:45;06.01.2025 20:00;57,750;61,500;61,500;57,750
06.01.2025 20:00;06.01.2025 20:15;0,000;0,000;0,000;14,750
06.01.2025 20:15;06.01.2025 20:30;0,000;0,000;0,000;14,750
06.01.2025 20:30;06.01.2025 20:45;0,000;0,000;0,000;14,750
06.01.2025 20:45;06.01.2025 21:00;0,000;0,000;0,000;14,750
06.01.2025 21:00;06.01.2025 21:15;0,000;0,000;0,000;28,500
06.01.2025 21:15;06.01.2025 21:30;0,000;0,000;0,000;28,500
06.01.2025 21:30;06.01.2025 21:45;0,000;0,000;0,000;28,500
06.01.2025 21:45;06.01.2025 22:00;0,000;0,000;0,000;28,500
06.01.2025 22:00;06.01.2025 22:15;0,000;0,000;0,000;0,000
06.01.2025 22:15;06.01.2025 22:30;0,000;0,000;0,000;0,000
06.01.2025 22:30;06.01.2025 22:45;0,000;0,000;0,000;0,000
06.01.2025 22:45;06.01.2025 23:00;0,000;0,000;0,000;0,000
06.01.2025 23:00;06.01.2025 23:15;0,000;0,000;0,000;0,000
06.01.2025 23:15;06.01.2025 23:30;0,000;0,000;0,000;0,000
06.01.2025 23:30;06.01.2025 23:45;0,000;0,000;0,000;0,000
06.01.2025 23:45;07.01.2025 00:00;0,000;0,000;0,000;0,000
07.01.2025 00:00;07.01.2025 00:15;0,000;0,000;0,000;0,000
07.01.2025 00:15;07.01.2025 00:30;0,000;0,000;0,000;0,000
07.01.2025 00:30;07.01.2025 00:45;0,000;0,000;0,000;0,000
07.01.2025 00:45;07.01.2025 01:00;0,000;0,000;0,000;0,000
07.01.2025 01:00;07.01.2025 01:15;0,000;0,000;0,000;0,000
07.01.2025 01:15;07.01.2025 01:30;0,000;0,000;0,000;0,000
07.01.2025 01:30;07.01.2025 01:45;0,000;0,000;0,000;0,000
07.01.2025 01:45;07.01.2025 02:00;0,000;0,000;0,000;0,000
07.01.2025 02:00;07.01.2025 02:15;0,000;0,000;0,000;0,000
07.01.2025 02:15;07.01.2025 02:30;0,000;0,000;0,000;0,000
07.01.2025 02:30;07.01.2025 02:45;0,000;0,000;0,000;0,000
07.01.2025 02:45;07.01.2025 03:00;0,000;0,000;0,000;0,000
07.01.2025 03:00;07.01.2025 03:15;0,000;0,000;0,000;0,000
07.01.2025 03:15;07.01.2025 03:30;0,000;0,000;0,000;0,000
07.01.2025 03:30;07.01.2025 03:45;0,000;0,000;0,000;0,000
07.01.2025 03:45;07.01.2025 04:00;0,000;0,000;0,000;0,000
07.01.2025 04:00;07.01.2025 04:15;0,000;0,000;0,000;0,000
07.01.2025 04:15;07.01.2025 04:30;0,000;0,000;0,000;0,000
07.01.2025 04:30;07.01.2025 04:45;0,000;0,000;0,000;0,000
07.01.2025 04:45;07.01.2025 05:00;0,000;0,000;0,000;0,000
07.01.2025 05:00;07.01.2025 05:15;0,000;0,000;0,000;0,000
07.01.2025 05:15;07.01.2025 05:30;0,000;0,000;0,000;0,000
07.01.2025 05:30;07.01.2025 05:45;0,000;0,000;0,000;0,000
07.01.2025 05:45;07.01.2025 06:00;0,000;0,000;0,000;0,000
07.01.2025 06:00;07.01.2025 06:15;0,000;0,000;0,000;0,250
07.01.2025 06:15;07.01.2025 06:30;0,000;0,000;0,000;0,250
07.01.2025 06:30;07.01.2025 06:45;0,000;0,000;0,000;0,250
07.01.2025 06:45;07.01.2025 07:00;0,000;0,000;0,000;0,250
07.01.2025 07:00;07.01.2025 07:15;0,000;14,500;44,250;33,250
07.01.2025 07:15;07.01.2025 07:30;0,000;14,500;44,250;33,250
07.01.2025 07:30;07.01.2025 07:45;0,000;14,500;44,250;33,250
07.01.2025 07:45;07.01.2025 08:00;0,000;14,500;44,250;33,250
07.01.2025 08:00;07.01.2025 08:15;52,000;63,000;63,000;52,000
07.01.2025 08:15;07.01.2025 08:30;52,000;63,000;63,000;52,000
07.01.2025 08:30;07.01.2025 08:45;52,000;63,000;63,000;52,000
07.01.2025 08:45;07.01.2025 09:00;52,000;63,000;63,000;52,000
07.01.2025 09:00;07.01.2025 09:15;58,500;63,250;63,250;59,500
07.01.2025 09:15;07.01.2025 09:30;58,500;63,250;63,250;59,500
07.01.2025 09:30;07.01.2025 09:45;58,500;63,250;63,250;59,500
07.01.2025 09:45;07.01.2025 10:00;58,500;63,250;63,250;59,500
07.01.2025 10:00;07.01.2025 10:15;0,000;0,000;13,250;25,750
07.01.2025 10:15;07.01.2025 10:30;0,000;0,000;13,250;25,750
07.01.2025 10:30;07.01.2025 10:45;0,000;0,000;13,250;25,750
07.01.2025 10:45;07.01.2025 11:00;0,000;0,000;13,250;25,750
07.01.2025 11:00;07.01.2025 11:15;0,000;0,000;0,000;0,000
07.01.2025 11:15;07.01.2025 11:30;0,000;0,000;0,000;0,000
07.01.2025 11:30;07.01.2025 11:45;0,000;0,000;0,000;0,000
07.01.2025 11:45;07.01.2025 12:00;0,000;0,000;0,000;0,000
07.01.2025 12:00;07.01.2025 12:15;0,000;0,000;0,000;0,000
07.01.2025 12:15;07.01.2025 12:30;0,000;0,000;0,000;0,000
07.01.2025 12:30;07.01.2025 12:45;0,000;0,000;0,000;0,000
07.01.2025 12:45;07.01.2025 13:00;0,000;0,000;0,000;0,000
07.01.2025 13:00;07.01.2025 13:15;0,000;0,000;0,000;0,000
07.01.2025 13:15;07.01.2025 13:30;0,000;0,000;0,000;0,000
07.01.2025 13:30;07.01.2025 13:45;0,000;0,000;0,000;0,000
07.01.2025 13:45;07.01.2025 14:00;0,000;0,000;0,000;0,000
07.01.2025 14:00;07.01.2025 14:15;0,000;0,000;0,000;0,250
07.01.2025 14:15;07.01.2025 14:30;0,000;0,000;0,000;0,250
07.01.2025 14:30;07.01.2025 14:45;0,000;0,000;0,000;0,250
07.01.2025 14:45;07.01.2025 15:00;0,000;0,000;0,000;0,250
07.01.2025 15:00;07.01.2025 15:15;0,250;14,000;28,750;42,750
07.01.2025 15:15;07.01.2025 15:30;0,250;14,000;28,750;42,750
07.01.2025 15:30;07.01.2025 15:45;0,250;14,000;28,750;42,750
07.01.2025 15:45;07.01.2025 16:00;0,250;14,000;28,750;42,750
07.01.2025 16:00;07.01.2025 16:15;69,000;68,750;68,750;69,000
07.01.2025 16:15;07.01.2025 16:30;69,000;68,750;68,750;69,000
07.01.2025 16:30;07.01.2025 16:45;69,000;68,750;68,750;69,000
07.01.2025 16:45;07.01.2025 17:00;69,000;68,750;68,750;69,000
07.01.2025 17:00;07.01.2025 17:15;75,250;73,000;73,000;75,250
07.01.2025 17:15;07.01.2025 17:30;75,250;73,000;73,000;75,250
07.01.2025 17:30;07.01.2025 17:45;75,250;73,000;73,000;75,250
07.01.2025 17:45;07.01.2025 18:00;75,250;73,000;73,000;75,250
07.01.2025 18:00;07.01.2025 18:15;73,750;72,250;72,000;73,250
07.01.2025 18:15;07.01.2025 18:30;73,750;72,250;72,000;73,250
07.01.2025 18:30;07.01.2025 18:45;73,750;72,250;72,000;73,250
07.01.2025 18:45;07.01.2025 19:00;73,750;72,250;72,000;73,250
07.01.2025 19:00;07.01.2025 19:15;71,500;69,500;69,500;71,250
07.01.2025 19:15;07.01.2025 19:30;71,500;69,500;69,500;71,250
07.01.2025 19:30;07.01.2025 19:45;71,500;69,500;69,500;71,250
07.01.2025 19:45;07.01.2025 20:00;71,500;69,500;69,500;71,250
07.01.2025 20:00;07.01.2025 20:15;52,250;53,000;64,500;65,750
07.01.2025 20:15;07.01.2025 20:30;52,250;53,000;64,500;65,750
07.01.2025 20:30;07.01.2025 20:45;52,250;53,000;64,500;65,750
07.01.2025 20:45;07.01.2025 21:00;52,250;53,000;64,500;65,750
07.01.2025 21:00;07.01.2025 21:15;0,000;0,000;15,250;27,500
07.01.2025 21:15;07.01.2025 21:30;0,000;0,000;15,250;27,500
07.01.2025 21:30;07.01.2025 21:45;0,000;0,000;15,250;27,500
07.01.2025 21:45;07.01.2025 22:00;0,000;0,000;15,250;27,500
07.01.2025 22:00;07.01.2025 22:15;0,000;0,000;0,000;0,000
07.01.2025 22:15;07.01.2025 22:30;0,000;0,000;0,000;0,000
07.01.2025 22:30;07.01.2025 22:45;0,000;0,000;0,000;0,000
07.01.2025 22:45;07.01.2025 23:00;0,000;0,000;0,000;0,000
07.01.2025 23:00;07.01.2025 23:15;0,000;0,000;0,000;0,000
07.01.2025 23:15;07.01.2025 23:30;0,000;0,000;0,000;0,000
07.01.2025 23:30;07.01.2025 23:45;0,000;0,000;0,000;0,000
07.01.2025 23:45;08.01.2025 00:00;0,000;0,000;0,000;0,000
08.01.2025 00:00;08.01.2025 00:15;0,000;0,000;0,000;0,000
08.01.2025 00:15;08.01.2025 00:30;0,000;0,000;0,000;0,000
08.01.2025 00:30;08.01.2025 00:45;0,000;0,000;0,000;0,000
08.01.2025 00:45;08.01.2025 01:00;0,000;0,000;0,000;0,000
08.01.2025 01:00;08.01.2025 01:15;0,000;0,000;0,000;0,000
08.01.2025 01:15;08.01.2025 01:30;0,000;0,000;0,000;0,000
08.01.2025 01:30;08.01.2025 01:45;0,000;0,000;0,000;0,000
08.01.2025 01:45;08.01.2025 02:00;0,000;0,000;0,000;0,000
08.01.2025 02:00;08.01.2025 02:15;0,000;0,000;0,000;0,000
08.01.2025 02:15;08.01.2025 02:30;0,000;0,000;0,000;0,000
08.01.2025 02:30;08.01.2025 02:45;0,000;0,000;0,000;0,000
08.01.2025 02:45;08.01.2025 03:00;0,000;0,000;0,000;0,000
08.01.2025 03:00;08.01.2025 03:15;0,000;0,000;0,000;0,000
08.01.2025 03:15;08.01.2025 03:30;0,000;0,000;0,000;0,000
08.01.2025 03:30;08.01.2025 03:45;0,000;0,000;0,000;0,000
08.01.2025 03:45;08.01.2025 04:00;0,000;0,000;0,000;0,000
08.01.2025 04:00;08.01.2025 04:15;0,000;0,000;0,000;0,000
08.01.2025 04:15;08.01.2025 04:30;0,000;0,000;0,000;0,000
08.01.2025 04:30;08.01.2025 04:45;0,000;0,000;0,000;0,000
08.01.2025 04:45;08.01.2025 05:00;0,000;0,000;0,000;0,000
08.01.2025 05:00;08.01.2025 05:15;0,000;0,000;0,000;0,000
08.01.2025 05:15;08.01.2025 05:30;0,000;0,000;0,000;0,000
08.01.2025 05:30;08.01.2025 05:45;0,000;0,000;0,000;0,000
08.01.2025 05:45;08.01.2025 06:00;0,000;0,000;0,000;0,000
08.01.2025 06:00;08.01.2025 06:15;0,250;0,000;0,000;0,000
08.01.2025 06:15;08.01.2025 06:30;0,250;0,000;0,000;0,000
08.01.2025 06:30;08.01.2025 06:45;0,250;0,000;0,000;0,000
08.01.2025 06:45;08.01.2025 07:00;0,250;0,000;0,000;0,000
08.01.2025 07:00;08.01.2025 07:15;18,250;0,000;0,000;0,000
08.01.2025 07:15;08.01.2025 07:30;18,250;0,000;0,000;0,000
08.01.2025 07:30;08.01.2025 07:45;18,250;0,000;0,000;0,000
08.01.2025 07:45;08.01.2025 08:00;18,250;0,000;0,000;0,000
08.01.2025 08:00;08.01.2025 08:15;31,000;0,000;0,000;0,000
08.01.2025 08:15;08.01.2025 08:30;31,000;0,000;0,000;0,000
08.01.2025 08:30;08.01.2025 08:45;31,000;0,000;0,000;0,000
08.01.2025 08:45;08.01.2025 09:00;31,000;0,000;0,000;0,000
08.01.2025 09:00;08.01.2025 09:15;23,500;0,000;0,000;0,000
08.01.2025 09:15;08.01.2025 09:30;23,500;0,000;0,000;0,000
08.01.2025 09:30;08.01.2025 09:45;23,500;0,000;0,000;0,000
08.01.2025 09:45;08.01.2025 10:00;23,500;0,000;0,000;0,000
08.01.2025 10:00;08.01.2025 10:15;19,250;0,000;0,000;0,000
08.01.2025 10:15;08.01.2025 10:30;19,250;0,000;0,000;0,000
08.01.2025 10:30;08.01.2025 10:45;19,250;0,000;0,000;0,000
08.01.2025 10:45;08.01.2025 11:00;19,250;0,000;0,000;0,000
08.01.2025 11:00;08.01.2025 11:15;15,750;0,000;0,000;0,000
08.01.2025 11:15;08.01.2025 11:30;15,750;0,000;0,000;0,000
08.01.2025 11:30;08.01.2025 11:45;15,750;0,000;0,000;0,000
08.01.2025 11:45;08.01.2025 12:00;15,750;0,000;0,000;0,000
08.01.2025 12:00;08.01.2025 12:15;31,250;0,000;0,000;0,000
08.01.2025 12:15;08.01.2025 12:30;31,250;0,000;0,000;0,000
08.01.2025 12:30;08.01.2025 12:45;31,250;0,000;0,000;0,000
08.01.2025 12:45;08.01.2025 13:00;31,250;0,000;0,000;0,000
08.01.2025 13:00;08.01.2025 13:15;39,000;0,000;0,000;0,000
08.01.2025 13:15;08.01.2025 13:30;39,000;0,000;0,000;0,000
08.01.2025 13:30;08.01.2025 13:45;39,000;0,000;0,000;0,000
08.01.2025 13:45;08.01.2025 14:00;39,000;0,000;0,000;0,000
08.01.2025 14:00;08.01.2025 14:15;45,500;32,500;21,250;0,000
08.01.2025 14:15;08.01.2025 14:30;45,500;32,500;21,250;0,000
