datetime,lignite_generation,hard_coal_generation,fossil_gas_generation,other_conventional_generation,lignite_emissions,hard_coal_emissions,fossil_gas_emissions,other_conventional_emission,total_generation,delta_generation,total_emissions,delta_emissions
2023-09-11 20:00:00+00:00,0.0,595.5,441.0,81.25,0.0,424.2242,186.7832,124.2357,1117.75,-37.5,735.24,-18.08000000000004
2023-09-11 20:15:00+00:00,0.0,594.0,441.25,81.25,0.0,420.7259,188.3028,122.3371,1116.5,-1.25,731.37,-3.8700000000000045
2023-09-11 20:30:00+00:00,0.0,590.5,441.5,81.25,0.0,415.8314,189.8241,120.4386,1113.25,-3.25,726.09,-5.279999999999973
2023-09-11 20:45:00+00:00,0.0,590.75,441.25,81.25,0.0,413.5909,191.1303,118.54,1113.25,0.0,723.26,-2.830000000000041
2023-09-11 21:00:00+00:00,0.0,585.5,424.0,81.25,0.0,400.4044,187.0145,111.4587,1090.75,-22.5,698.88,-24.379999999999995
2023-09-11 21:15:00+00:00,0.0,584.25,424.0,81.25,0.0,401.9983,187.0843,113.1314,1089.5,-1.25,702.21,3.330000000000041
2023-09-11 21:30:00+00:00,0.0,571.0,423.0,81.25,0.0,395.2746,186.7127,114.8041,1075.25,-14.25,696.79,-5.420000000000073
2023-09-11 21:45:00+00:00,0.0,548.75,384.5,81.25,0.0,382.172,169.782,116.4768,1014.5,-60.75,668.43,-28.360000000000014
2023-09-11 22:00:00+00:00,0.0,557.75,352.5,61.5,0.0,391.9504,154.1347,93.1184,971.75,-42.75,639.2,-29.229999999999905
2023-09-11 22:15:00+00:00,0.0,546.25,348.75,61.5,0.0,385.4802,153.5928,92.0016,956.5,-15.25,631.07,-8.129999999999995
2023-09-11 22:30:00+00:00,0.0,516.0,348.75,61.5,0.0,365.6553,154.6906,90.8849,926.25,-30.25,611.23,-19.840000000000032
2023-09-11 22:45:00+00:00,0.0,472.25,349.0,61.5,0.0,336.0455,155.9001,89.7682,882.75,-43.5,581.71,-29.519999999999982
2023-09-11 23:00:00+00:00,0.0,468.75,349.0,61.5,0.0,334.7986,156.9298,86.9349,879.25,-3.5,578.66,-3.050000000000068
2023-09-11 23:15:00+00:00,0.0,467.75,349.0,61.5,0.0,335.5488,158.1081,87.0161,878.25,-1.0,580.67,2.009999999999991
2023-09-11 23:30:00+00:00,0.0,451.0,349.0,61.5,0.0,324.945,159.2863,87.0973,861.5,-16.75,571.33,-9.339999999999918
2023-09-11 23:45:00+00:00,0.0,433.0,343.25,61.5,0.0,313.3317,157.8207,87.1785,837.75,-23.75,558.33,-13.0
2023-09-12 00:00:00+00:00,0.0,418.5,342.75,61.5,0.0,297.359,160.077,85.8911,822.75,-15.0,543.33,-15.0
2023-09-12 00:15:00+00:00,0.0,408.75,342.75,61.5,0.0,296.1937,160.3779,86.8849,813.0,-9.75,543.46,0.12999999999999545
2023-09-12 00:30:00+00:00,0.0,401.75,342.75,61.5,0.0,296.785,160.6788,87.8788,806.0,-7.0,545.34,1.8799999999999955
2023-09-12 00:45:00+00:00,0.0,401.5,342.75,61.5,0.0,302.2605,160.9797,88.8727,805.75,-0.25,552.11,6.769999999999982
2023-09-12 01:00:00+00:00,0.0,401.0,342.75,61.5,0.0,304.5062,160.4743,89.8865,805.25,-0.5,554.87,2.759999999999991
2023-09-12 01:15:00+00:00,0.0,402.75,342.75,61.5,0.0,313.9262,161.315,90.9131,807.0,1.75,566.15,11.279999999999973
2023-09-12 01:30:00+00:00,0.0,401.5,342.75,61.5,0.0,321.018,162.1557,91.9396,805.75,-1.25,575.11,8.960000000000036
2023-09-12 01:45:00+00:00,0.0,400.25,342.75,61.5,0.0,328.0595,162.9964,92.9661,804.5,-1.25,584.02,8.909999999999968
2023-09-12 02:00:00+00:00,0.0,401.75,338.75,61.5,0.0,353.0841,161.0349,95.9924,802.0,-2.5,610.11,26.090000000000032
2023-09-12 02:15:00+00:00,0.0,408.25,338.5,61.5,0.0,357.2605,162.3323,95.7327,808.25,6.25,615.33,5.220000000000027
2023-09-12 02:30:00+00:00,0.0,426.0,359.5,61.5,0.0,371.1905,173.9073,95.4729,847.0,38.75,640.57,25.24000000000001
2023-09-12 02:45:00+00:00,0.0,454.25,355.75,61.5,0.0,394.0964,173.5817,95.2132,871.5,24.5,662.89,22.319999999999936
2023-09-12 03:00:00+00:00,0.0,482.25,344.5,61.5,0.0,432.6692,175.6155,94.4666,888.25,16.75,702.75,39.860000000000014
2023-09-12 03:15:00+00:00,0.0,507.5,344.25,61.5,0.0,442.7143,172.9651,94.5342,913.25,25.0,710.21,7.460000000000036
2023-09-12 03:30:00+00:00,0.0,536.0,344.25,61.5,0.0,454.2591,170.4421,94.6018,941.75,28.5,719.3,9.089999999999918
2023-09-12 03:45:00+00:00,0.0,577.0,351.0,61.5,0.0,474.6709,171.2117,94.6694,989.5,47.75,740.55,21.25
2023-09-12 04:00:00+00:00,0.0,599.5,362.5,61.5,0.0,461.6156,174.9069,94.6061,1023.5,34.0,731.13,-9.419999999999959
2023-09-12 04:15:00+00:00,0.0,627.0,397.75,61.5,0.0,479.9157,188.7881,94.7612,1086.25,62.75,763.46,32.33000000000004
2023-09-12 04:30:00+00:00,0.0,630.5,430.75,61.5,0.0,479.7037,201.0647,94.9163,1122.75,36.5,775.68,12.219999999999914
2023-09-12 04:45:00+00:00,0.0,633.75,443.75,61.5,0.0,479.2706,203.6442,95.0714,1139.0,16.25,777.99,2.310000000000059
2023-09-12 05:00:00+00:00,0.0,632.5,437.5,61.5,0.0,478.0861,196.206,95.5451,1131.5,-7.5,769.84,-8.149999999999977
2023-09-12 05:15:00+00:00,0.0,630.75,437.5,61.5,0.0,472.1346,193.5531,95.4888,1129.75,-1.75,761.18,-8.660000000000082
2023-09-12 05:30:00+00:00,0.0,640.5,440.75,61.5,0.0,474.7325,192.3183,95.4325,1142.75,13.0,762.48,1.3000000000000682
2023-09-12 05:45:00+00:00,0.0,631.25,430.0,61.5,0.0,463.244,185.0202,95.3762,1122.75,-20.0,743.64,-18.840000000000032
2023-09-12 06:00:00+00:00,0.0,630.75,433.5,61.5,0.0,450.1971,180.5712,96.5242,1125.75,3.0,727.29,-16.350000000000023
2023-09-12 06:15:00+00:00,0.0,630.25,433.25,61.5,0.0,450.7555,180.206,95.6653,1125.0,-0.75,726.63,-0.6599999999999682
2023-09-12 06:30:00+00:00,0.0,629.25,425.25,61.5,0.0,450.954,176.6222,94.8063,1116.0,-9.0,722.38,-4.25
2023-09-12 06:45:00+00:00,0.0,628.5,426.75,61.5,0.0,451.3292,176.988,93.9473,1116.75,0.75,722.26,-0.12000000000000455
2023-09-12 07:00:00+00:00,0.0,622.0,429.0,61.5,0.0,452.7411,175.2477,93.4757,1112.5,-4.25,721.46,-0.7999999999999545
2023-09-12 07:15:00+00:00,0.0,611.0,384.25,61.5,0.0,442.215,158.2297,92.3891,1056.75,-55.75,692.83,-28.629999999999995
2023-09-12 07:30:00+00:00,0.0,608.25,364.5,61.5,0.0,437.7166,151.2945,91.3025,1034.25,-22.5,680.31,-12.520000000000095
2023-09-12 07:45:00+00:00,0.0,600.5,374.75,61.5,0.0,429.6633,156.7803,90.2158,1036.75,2.5,676.66,-3.6499999999999773
2023-09-12 08:00:00+00:00,0.0,580.75,358.75,61.5,0.0,424.178,149.465,87.3434,1001.0,-35.75,660.99,-15.669999999999959
2023-09-12 08:15:00+00:00,0.0,543.75,348.0,61.5,0.0,387.8461,147.3954,87.4978,953.25,-47.75,622.74,-38.25
2023-09-12 08:30:00+00:00,0.0,535.0,316.25,61.5,0.0,372.4473,136.137,87.6523,912.75,-40.5,596.24,-26.5
2023-09-12 08:45:00+00:00,0.0,526.25,308.0,61.5,0.0,357.3482,134.7178,87.8067,895.75,-17.0,579.87,-16.370000000000005
2023-09-12 09:00:00+00:00,0.0,504.5,304.0,61.5,0.0,311.3559,136.3725,89.4643,870.0,-25.75,537.19,-42.67999999999995
2023-09-12 09:15:00+00:00,0.0,491.25,304.5,61.5,0.0,310.5588,137.9035,88.6178,857.25,-12.75,537.08,-0.11000000000001364
2023-09-12 09:30:00+00:00,0.0,482.0,304.75,61.5,0.0,311.9524,139.3244,87.7712,848.25,-9.0,539.05,1.9699999999999136
2023-09-12 09:45:00+00:00,0.0,471.25,276.5,61.5,0.0,312.0747,127.5957,86.9246,809.25,-39.0,526.6,-12.449999999999932
2023-09-12 10:00:00+00:00,0.0,462.5,250.5,61.5,0.0,321.4224,117.9261,84.3461,774.5,-34.75,523.69,-2.909999999999968
2023-09-12 10:15:00+00:00,0.0,445.75,237.5,61.5,0.0,311.7898,112.0498,84.6862,744.75,-29.75,508.53,-15.160000000000082
2023-09-12 10:30:00+00:00,0.0,427.5,241.5,61.5,0.0,300.9504,114.1846,85.0262,730.5,-14.25,500.16,-8.369999999999948
2023-09-12 10:45:00+00:00,0.0,415.25,240.5,61.5,0.0,294.1975,113.9584,85.3663,717.25,-13.25,493.52,-6.640000000000043
2023-09-12 11:00:00+00:00,0.0,405.25,219.0,61.5,0.0,277.6049,96.6062,87.1014,685.75,-31.5,461.31,-32.20999999999998
2023-09-12 11:15:00+00:00,0.0,395.25,217.0,61.5,0.0,279.9803,100.8438,86.5169,673.75,-12.0,467.34,6.029999999999973
2023-09-12 11:30:00+00:00,0.0,397.75,217.0,61.5,0.0,291.0351,105.9637,85.9324,676.25,2.5,482.93,15.590000000000032
2023-09-12 11:45:00+00:00,0.0,389.75,216.25,61.5,0.0,294.2787,110.6996,85.3479,667.5,-8.75,490.33,7.399999999999977
2023-09-12 12:00:00+00:00,0.0,384.75,214.75,61.5,0.0,308.2088,125.8693,80.9029,661.0,-6.5,514.98,24.650000000000034
2023-09-12 12:15:00+00:00,0.0,379.5,212.75,61.5,0.0,308.2483,123.6051,82.9078,653.75,-7.25,514.76,-0.22000000000002728
2023-09-12 12:30:00+00:00,0.0,375.5,225.0,61.5,0.0,309.1998,129.5672,84.9126,662.0,8.25,523.68,8.919999999999959
2023-09-12 12:45:00+00:00,0.0,382.5,221.5,61.5,0.0,319.2425,126.4148,86.9175,665.5,3.5,532.57,8.8900000000001
2023-09-12 13:00:00+00:00,0.0,390.25,218.0,61.5,0.0,336.692,121.7056,90.2744,669.75,4.25,548.67,16.09999999999991
2023-09-12 13:15:00+00:00,0.0,397.0,226.5,61.5,0.0,342.7028,126.4185,91.5766,685.0,15.25,560.7,12.030000000000086
2023-09-12 13:30:00+00:00,0.0,407.25,221.25,61.5,0.0,351.743,123.4566,92.8788,690.0,5.0,568.08,7.3799999999999955
2023-09-12 13:45:00+00:00,0.0,421.0,223.0,61.5,0.0,363.8174,124.4011,94.1811,705.5,15.5,582.4,14.319999999999936
2023-09-12 14:00:00+00:00,0.0,430.5,248.5,61.5,0.0,388.806,146.8121,97.1273,740.5,35.0,632.75,50.35000000000002
2023-09-12 14:15:00+00:00,0.0,442.75,289.5,61.5,0.0,389.2087,165.2097,97.4087,793.75,53.25,651.83,19.08000000000004
2023-09-12 14:30:00+00:00,0.0,469.25,319.75,61.5,0.0,401.2051,176.039,97.69,850.5,56.75,674.93,23.09999999999991
2023-09-12 14:45:00+00:00,0.0,506.75,364.75,61.5,0.0,421.0654,193.4748,97.9714,933.0,82.5,712.51,37.58000000000004
2023-09-12 15:00:00+00:00,0.0,535.75,392.0,61.5,0.0,418.6501,192.1259,99.0432,989.25,56.25,709.82,-2.689999999999941
2023-09-12 15:15:00+00:00,0.0,570.5,405.5,61.5,0.0,442.7422,196.4733,98.8008,1037.5,48.25,738.02,28.199999999999932
2023-09-12 15:30:00+00:00,0.0,599.25,417.0,61.5,0.0,461.8371,199.7117,98.5584,1077.75,40.25,760.11,22.090000000000032
2023-09-12 15:45:00+00:00,0.0,610.25,422.5,61.5,0.0,467.0389,199.9814,98.3161,1094.25,16.5,765.34,5.230000000000018
2023-09-12 16:00:00+00:00,0.0,618.5,457.25,61.5,0.0,467.7755,214.4441,97.6749,1137.25,43.0,779.89,14.549999999999955
2023-09-12 16:15:00+00:00,0.0,626.25,458.0,61.5,0.0,471.7806,211.9213,97.7008,1145.75,8.5,781.4,1.509999999999991
2023-09-12 16:30:00+00:00,0.0,628.0,459.0,61.5,0.0,471.2376,209.5033,97.7267,1148.5,2.75,778.47,-2.92999999999995
2023-09-12 16:45:00+00:00,0.0,629.0,460.5,61.5,0.0,470.1236,207.2977,97.7525,1151.0,2.5,775.17,-3.300000000000068
2023-09-12 17:00:00+00:00,0.0,628.75,470.5,61.5,0.0,468.544,206.3995,98.0382,1160.75,9.75,772.98,-2.189999999999941
2023-09-12 17:15:00+00:00,0.0,627.25,470.0,61.5,0.0,465.2711,205.0135,97.8909,1158.75,-2.0,768.18,-4.800000000000068
2023-09-12 17:30:00+00:00,0.0,626.75,472.0,61.5,0.0,462.7469,204.7143,97.7437,1160.25,1.5,765.2,-2.9799999999999045
2023-09-12 17:45:00+00:00,0.0,624.5,471.75,61.5,0.0,458.94,203.4349,97.5965,1157.75,-2.5,759.97,-5.230000000000018
2023-09-12 18:00:00+00:00,0.0,623.25,467.25,61.5,0.0,467.1737,199.467,97.5016,1152.0,-5.75,764.14,4.169999999999959
2023-09-12 18:15:00+00:00,0.0,624.0,467.75,61.5,0.0,458.0939,199.1108,97.3203,1153.25,1.25,754.52,-9.620000000000005
2023-09-12 18:30:00+00:00,0.0,622.25,466.5,61.5,0.0,447.1942,198.0106,97.1391,1150.25,-3.0,742.34,-12.17999999999995
2023-09-12 18:45:00+00:00,0.0,623.0,427.0,61.5,0.0,438.1067,180.7244,96.9578,1111.5,-38.75,715.79,-26.550000000000068
2023-09-12 19:00:00+00:00,0.0,622.75,437.5,61.5,0.0,434.0921,187.9777,98.6587,1121.75,10.25,720.73,4.940000000000055
2023-09-12 19:15:00+00:00,0.0,610.75,442.0,61.5,0.0,413.081,187.1486,97.2241,1114.25,-7.5,697.45,-23.279999999999973
2023-09-12 19:30:00+00:00,0.0,601.25,442.75,61.5,0.0,394.206,184.6988,95.7895,1105.5,-8.75,674.69,-22.75999999999999
2023-09-12 19:45:00+00:00,0.0,586.0,442.75,61.5,0.0,372.0735,181.9315,94.3548,1090.25,-15.25,648.36,-26.33000000000004
2023-09-12 20:00:00+00:00,0.0,571.75,415.0,61.5,0.0,332.6766,159.2258,91.7604,1048.25,-42.0,583.66,-64.70000000000005
2023-09-12 20:15:00+00:00,0.0,566.5,402.75,61.5,0.0,331.7365,158.0482,91.1824,1030.75,-17.5,580.97,-2.689999999999941
2023-09-12 20:30:00+00:00,0.0,542.25,359.75,61.5,0.0,319.5602,144.3204,90.6044,963.5,-67.25,554.48,-26.49000000000001
2023-09-12 20:45:00+00:00,0.0,523.75,316.5,61.5,0.0,310.6128,129.738,90.0264,901.75,-61.75,530.38,-24.100000000000023
2023-09-12 21:00:00+00:00,0.0,487.0,248.25,61.5,0.0,280.8505,101.5495,90.2608,796.75,-105.0,472.66,-57.71999999999997
2023-09-12 21:15:00+00:00,0.0,460.75,239.5,61.5,0.0,274.1381,101.8304,89.1557,761.75,-35.0,465.12,-7.5400000000000205
2023-09-12 21:30:00+00:00,0.0,425.0,239.25,61.5,0.0,260.6395,105.5802,88.0506,725.75,-36.0,454.27,-10.850000000000023
2023-09-12 21:45:00+00:00,0.0,387.25,197.0,61.5,0.0,244.5703,90.1107,86.9455,645.75,-80.0,421.63,-32.639999999999986
2023-09-12 22:00:00+00:00,0.0,350.5,178.5,63.25,0.0,239.2269,91.0267,87.0969,592.25,-53.5,417.35,-4.279999999999973
2023-09-12 22:15:00+00:00,0.0,323.25,176.25,63.25,0.0,219.7643,88.7018,86.8068,562.75,-29.5,395.27,-22.08000000000004
2023-09-12 22:30:00+00:00,0.0,294.25,176.25,63.25,0.0,199.2622,87.5244,86.5167,533.75,-29.0,373.3,-21.96999999999997
2023-09-12 22:45:00+00:00,0.0,276.25,176.25,63.25,0.0,186.3348,86.3469,86.2266,515.75,-18.0,358.91,-14.389999999999986
2023-09-12 23:00:00+00:00,0.0,236.5,176.5,63.25,0.0,148.3694,82.0909,86.4365,476.25,-39.5,316.9,-42.01000000000005
2023-09-12 23:15:00+00:00,0.0,234.0,176.5,63.25,0.0,153.708,83.11,85.8169,473.75,-2.5,322.63,5.730000000000018
2023-09-12 23:30:00+00:00,0.0,210.25,176.5,63.25,0.0,144.3133,84.1291,85.1972,450.0,-23.75,313.64,-8.990000000000009
2023-09-12 23:45:00+00:00,0.0,177.25,176.5,63.25,0.0,126.8943,85.1482,84.5776,417.0,-33.0,296.62,-17.019999999999982
2023-09-13 00:00:00+00:00,0.0,165.25,171.5,63.25,0.0,130.6883,83.7662,81.9876,400.0,-17.0,296.44,-0.18000000000000682
2023-09-13 00:15:00+00:00,0.0,162.25,171.5,63.25,0.0,128.6492,84.7789,82.6993,397.0,-3.0,296.13,-0.3100000000000023
2023-09-13 00:30:00+00:00,0.0,161.5,171.5,63.25,0.0,128.3865,85.7917,83.4109,396.25,-0.75,297.59,1.4599999999999795
2023-09-13 00:45:00+00:00,0.0,160.75,171.5,63.25,0.0,128.1207,86.8044,84.1225,395.5,-0.75,299.05,1.4600000000000364
2023-09-13 01:00:00+00:00,0.0,160.5,171.0,63.25,0.0,124.2762,89.8853,83.7663,394.75,-0.75,297.93,-1.1200000000000045
2023-09-13 01:15:00+00:00,0.0,162.25,171.0,63.25,0.0,128.5589,89.3945,85.2145,396.5,1.75,303.17,5.240000000000009
2023-09-13 01:30:00+00:00,0.0,173.5,171.0,63.25,0.0,140.6034,88.9036,86.6626,407.75,11.25,316.17,13.0
2023-09-13 01:45:00+00:00,0.0,176.5,171.0,63.25,0.0,146.2193,88.4127,88.1108,410.75,3.0,322.74,6.569999999999993
2023-09-13 02:00:00+00:00,0.0,171.5,165.75,63.25,0.0,148.5559,85.7,90.9091,400.5,-10.25,325.16,2.420000000000016
2023-09-13 02:15:00+00:00,0.0,173.5,165.25,63.25,0.0,151.515,84.6595,91.5573,402.0,1.5,327.73,2.569999999999993
2023-09-13 02:30:00+00:00,0.0,176.0,165.25,63.25,0.0,154.9425,83.8776,92.2055,404.5,2.5,331.03,3.2999999999999545
2023-09-13 02:45:00+00:00,0.0,178.5,165.25,63.25,0.0,158.4053,83.0956,92.8537,407.0,2.5,334.35,3.32000000000005
2023-09-13 03:00:00+00:00,0.0,178.5,171.75,63.25,0.0,167.7433,84.3301,94.3513,413.5,6.5,346.42,12.069999999999993
2023-09-13 03:15:00+00:00,0.0,179.5,171.75,63.25,0.0,164.6829,84.362,94.4517,414.5,1.0,343.5,-2.920000000000016
2023-09-13 03:30:00+00:00,0.0,182.75,171.75,63.25,0.0,163.5921,84.3938,94.5522,417.75,3.25,342.54,-0.9599999999999795
2023-09-13 03:45:00+00:00,0.0,193.75,171.75,63.25,0.0,169.1213,84.4257,94.6526,428.75,11.0,348.2,5.659999999999968
2023-09-13 04:00:00+00:00,0.0,199.0,173.25,63.25,0.0,168.3816,85.7561,94.2752,435.5,6.75,348.41,0.21000000000003638
2023-09-13 04:15:00+00:00,0.0,199.0,173.25,63.25,0.0,165.0849,85.4186,94.6946,435.5,0.0,345.2,-3.2100000000000364
2023-09-13 04:30:00+00:00,0.0,230.25,180.0,63.25,0.0,187.1946,88.3959,95.1139,473.5,38.0,370.7,25.5
2023-09-13 04:45:00+00:00,0.0,245.5,180.0,63.25,0.0,195.5259,88.0453,95.5333,488.75,15.25,379.1,8.400000000000034
2023-09-13 05:00:00+00:00,0.0,260.5,180.0,63.25,0.0,197.4332,88.6881,98.2225,503.75,15.0,384.34,5.239999999999952
2023-09-13 05:15:00+00:00,0.0,263.75,180.0,63.25,0.0,199.4717,87.6762,97.1361,507.0,3.25,384.28,-0.060000000000002274
2023-09-13 05:30:00+00:00,0.0,263.75,180.0,63.25,0.0,199.047,86.6643,96.0497,507.0,0.0,381.76,-2.519999999999982
2023-09-13 05:45:00+00:00,0.0,264.0,180.0,63.25,0.0,198.8105,85.6524,94.9633,507.25,0.25,379.43,-2.329999999999984
2023-09-13 06:00:00+00:00,0.0,251.0,173.0,63.25,0.0,190.0915,77.9766,90.6712,487.25,-20.0,358.74,-20.689999999999998
2023-09-13 06:15:00+00:00,0.0,237.5,173.0,63.25,0.0,178.4666,79.2967,91.7699,473.75,-13.5,349.53,-9.210000000000036
2023-09-13 06:30:00+00:00,0.0,213.0,173.0,63.25,0.0,158.8001,80.6168,92.8687,449.25,-24.5,332.29,-17.239999999999952
2023-09-13 06:45:00+00:00,0.0,201.25,173.0,63.25,0.0,148.853,81.9369,93.9675,437.5,-11.75,324.76,-7.53000000000003
2023-09-13 07:00:00+00:00,0.0,194.0,171.75,63.25,0.0,141.9239,84.982,99.0779,429.0,-8.5,325.98,1.2200000000000273
2023-09-13 07:15:00+00:00,0.0,193.75,171.75,63.25,0.0,140.9977,84.8325,97.5555,428.75,-0.25,323.39,-2.590000000000032
2023-09-13 07:30:00+00:00,0.0,196.75,171.75,63.25,0.0,142.4261,84.6831,96.0332,431.75,3.0,323.14,-0.25
2023-09-13 07:45:00+00:00,0.0,205.25,182.0,63.25,0.0,147.7917,89.5785,94.5109,450.5,18.75,331.88,8.740000000000009
2023-09-13 08:00:00+00:00,0.0,206.25,186.75,63.25,0.0,142.631,91.8037,89.6116,456.25,5.75,324.05,-7.829999999999984
2023-09-13 08:15:00+00:00,0.0,212.25,186.25,63.25,0.0,149.4803,91.3612,90.4342,461.75,5.5,331.28,7.229999999999961
2023-09-13 08:30:00+00:00,0.0,210.0,185.75,63.25,0.0,150.567,90.9199,91.2567,459.0,-2.75,332.74,1.4600000000000364
2023-09-13 08:45:00+00:00,0.0,201.5,186.0,63.25,0.0,147.0358,90.8459,92.0793,450.75,-8.25,329.96,-2.7800000000000296
2023-09-13 09:00:00+00:00,0.0,194.0,188.0,63.25,0.0,148.4558,92.0093,96.4868,445.25,-5.5,336.95,6.990000000000009
2023-09-13 09:15:00+00:00,0.0,191.5,188.5,63.25,0.0,146.2231,91.8,94.9496,443.25,-2.0,332.97,-3.9799999999999613
2023-09-13 09:30:00+00:00,0.0,187.0,188.5,63.25,0.0,142.475,91.346,93.4124,438.75,-4.5,327.23,-5.740000000000009
2023-09-13 09:45:00+00:00,0.0,182.5,188.75,63.25,0.0,138.7419,91.0126,91.8751,434.5,-4.25,321.63,-5.600000000000023
2023-09-13 10:00:00+00:00,0.0,180.75,182.25,63.25,0.0,135.7486,83.975,86.784,426.25,-8.25,306.51,-15.120000000000005
2023-09-13 10:15:00+00:00,0.0,181.5,182.0,63.25,0.0,136.915,85.7394,87.714,426.75,0.5,310.37,3.8600000000000136
2023-09-13 10:30:00+00:00,0.0,187.5,181.25,63.25,0.0,142.0641,87.2579,88.644,432.0,5.25,317.97,7.600000000000023
2023-09-13 10:45:00+00:00,0.0,195.0,181.25,63.25,0.0,148.3946,89.1297,89.5741,439.5,7.5,327.1,9.129999999999995
2023-09-13 11:00:00+00:00,0.0,199.75,179.5,63.25,0.0,153.0197,92.4716,90.1646,442.5,3.0,335.66,8.560000000000002
2023-09-13 11:15:00+00:00,0.0,203.75,179.5,63.25,0.0,156.5441,92.9224,91.3609,446.5,4.0,340.83,5.169999999999959
2023-09-13 11:30:00+00:00,0.0,212.5,179.5,63.25,0.0,163.7468,93.3732,92.5571,455.25,8.75,349.68,8.850000000000023
2023-09-13 11:45:00+00:00,0.0,211.5,179.25,63.25,0.0,163.454,93.6933,93.7534,454.0,-1.25,350.9,1.2199999999999704
2023-09-13 12:00:00+00:00,0.0,216.25,169.25,63.25,0.0,167.3321,91.4805,97.9557,448.75,-5.25,356.77,5.8700000000000045
2023-09-13 12:15:00+00:00,0.0,227.25,168.5,63.25,0.0,176.5333,89.7866,97.2114,459.0,10.25,363.53,6.759999999999991
2023-09-13 12:30:00+00:00,0.0,243.25,168.5,63.25,0.0,189.7005,88.4981,96.4671,475.0,16.0,374.67,11.140000000000043
2023-09-13 12:45:00+00:00,0.0,260.5,168.5,63.25,0.0,203.9434,87.2095,95.7229,492.25,17.25,386.88,12.20999999999998
2023-09-13 13:00:00+00:00,0.0,265.0,172.25,60.5,0.0,209.8386,84.7896,90.2698,497.75,5.5,384.9,-1.9800000000000182
2023-09-13 13:15:00+00:00,0.0,273.75,173.5,60.5,0.0,216.5737,86.2096,89.9657,507.75,10.0,392.75,7.850000000000023
2023-09-13 13:30:00+00:00,0.0,274.75,165.5,60.5,0.0,217.1707,83.0021,89.6616,500.75,-7.0,389.83,-2.920000000000016
2023-09-13 13:45:00+00:00,0.0,257.75,165.5,60.5,0.0,203.5512,83.7697,89.3575,483.75,-17.0,376.68,-13.149999999999977
2023-09-13 14:00:00+00:00,0.0,234.0,176.25,63.25,0.0,181.1703,93.2825,92.3269,473.5,-10.25,366.78,-9.900000000000034
2023-09-13 14:15:00+00:00,0.0,230.5,176.25,63.25,0.0,180.5764,91.9796,92.5295,470.0,-3.5,365.09,-1.6899999999999977
2023-09-13 14:30:00+00:00,0.0,234.0,176.5,63.25,0.0,185.4663,90.8052,92.7322,473.75,3.75,369.0,3.910000000000025
2023-09-13 14:45:00+00:00,0.0,230.5,192.75,63.25,0.0,184.808,97.7405,92.9349,486.5,12.75,375.48,6.480000000000018
2023-09-13 15:00:00+00:00,0.0,216.75,241.0,63.25,0.0,183.9184,119.8206,92.8783,521.0,34.5,396.62,21.139999999999986
2023-09-13 15:15:00+00:00,0.0,233.0,249.5,63.25,0.0,194.2203,122.8373,93.2555,545.75,24.75,410.31,13.689999999999998
2023-09-13 15:30:00+00:00,0.0,247.25,290.25,63.25,0.0,202.3986,141.493,93.6328,600.75,55.0,437.52,27.20999999999998
2023-09-13 15:45:00+00:00,0.0,243.25,375.0,63.25,0.0,195.4842,180.9898,94.0101,681.5,80.75,470.48,32.960000000000036
2023-09-13 16:00:00+00:00,0.0,291.5,419.0,63.25,0.0,225.4926,200.5048,94.585,773.75,92.25,520.58,50.10000000000002
2023-09-13 16:15:00+00:00,0.0,378.5,401.5,63.25,0.0,291.2842,189.8336,94.8367,843.25,69.5,575.95,55.370000000000005
2023-09-13 16:30:00+00:00,0.0,396.25,419.5,63.25,0.0,303.3655,195.9443,95.0883,879.0,35.75,594.4,18.449999999999932
2023-09-13 16:45:00+00:00,0.0,400.75,420.25,63.25,0.0,305.214,193.8905,95.3399,884.25,5.25,594.44,0.04000000000007731
2023-09-13 17:00:00+00:00,0.0,400.25,438.75,63.25,0.0,309.0986,197.1839,96.4872,902.25,18.0,602.77,8.329999999999927
2023-09-13 17:15:00+00:00,0.0,409.5,430.75,63.25,0.0,310.6129,193.0185,96.1444,903.5,1.25,599.78,-2.990000000000009
2023-09-13 17:30:00+00:00,0.0,424.75,431.25,63.25,0.0,316.3415,192.6719,95.8016,919.25,15.75,604.81,5.029999999999973
2023-09-13 17:45:00+00:00,0.0,422.0,434.0,63.25,0.0,308.4924,193.3262,95.4588,919.25,0.0,597.28,-7.529999999999973
2023-09-13 18:00:00+00:00,0.0,421.25,438.0,63.25,0.0,300.8131,199.2059,96.1802,922.5,3.25,596.2,-1.0799999999999272
2023-09-13 18:15:00+00:00,0.0,432.25,438.0,63.25,0.0,304.0,195.5163,95.1328,933.5,11.0,594.65,-1.5500000000000682
2023-09-13 18:30:00+00:00,0.0,432.25,438.0,63.25,0.0,299.3319,191.8268,94.0855,933.5,0.0,585.24,-9.409999999999968
2023-09-13 18:45:00+00:00,0.0,429.75,438.0,63.25,0.0,292.9595,188.1373,93.0382,931.0,-2.5,574.14,-11.100000000000023
2023-09-13 19:00:00+00:00,0.0,379.25,417.75,63.25,0.0,246.3699,163.8788,89.1613,860.25,-70.75,499.41,-74.72999999999996
2023-09-13 19:15:00+00:00,0.0,389.25,418.0,63.25,0.0,254.4119,168.7629,90.046,870.5,10.25,513.22,13.810000000000002
