Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
07.05.2025 00:15;07.05.2025 00:30;11.070,75;11.078,25;7,50;8.562,75
07.05.2025 00:30;07.05.2025 00:45;10.906,00;10.913,50;7,50;8.498,50
07.05.2025 00:45;07.05.2025 01:00;10.866,50;10.881,25;14,75;8.525,50
07.05.2025 01:00;07.05.2025 01:15;10.775,00;10.890,25;115,25;8.465,75
07.05.2025 01:15;07.05.2025 01:30;10.728,75;10.856,75;128,00;8.459,25
07.05.2025 01:30;07.05.2025 01:45;10.643,50;10.774,25;130,75;8.408,00
07.05.2025 01:45;07.05.2025 02:00;10.611,25;10.759,50;148,25;8.439,75
07.05.2025 02:00;07.05.2025 02:15;10.592,75;10.770,25;177,50;8.485,75
07.05.2025 02:15;07.05.2025 02:30;10.557,75;10.744,00;186,25;8.513,00
07.05.2025 02:30;07.05.2025 02:45;10.523,00;10.709,25;186,25;8.536,00
07.05.2025 02:45;07.05.2025 03:00;10.511,75;10.698,00;186,25;8.568,25
07.05.2025 03:00;07.05.2025 03:15;10.510,50;10.696,50;186,00;8.562,75
07.05.2025 03:15;07.05.2025 03:30;10.521,25;10.707,00;185,75;8.586,00
07.05.2025 03:30;07.05.2025 03:45;10.542,75;10.728,50;185,75;8.637,00
07.05.2025 03:45;07.05.2025 04:00;10.572,00;10.758,00;186,00;8.659,75
07.05.2025 04:00;07.05.2025 04:15;10.692,50;10.748,25;55,75;8.722,00
07.05.2025 04:15;07.05.2025 04:30;10.698,00;10.737,00;39,00;8.687,00
07.05.2025 04:30;07.05.2025 04:45;10.761,50;10.800,50;39,00;8.718,75
07.05.2025 04:45;07.05.2025 05:00;10.935,00;10.973,75;38,75;8.885,50
07.05.2025 05:00;07.05.2025 05:15;11.332,50;11.371,25;38,75;9.290,00
07.05.2025 05:15;07.05.2025 05:30;11.477,25;11.516,00;38,75;9.452,25
07.05.2025 05:30;07.05.2025 05:45;11.715,75;11.737,75;22,00;9.678,00
07.05.2025 05:45;07.05.2025 06:00;12.002,50;12.010,00;7,50;9.924,50
07.05.2025 06:00;07.05.2025 06:15;12.667,25;12.670,00;2,75;10.475,75
07.05.2025 06:15;07.05.2025 06:30;13.102,00;13.103,50;1,50;10.735,00
07.05.2025 06:30;07.05.2025 06:45;13.363,50;13.364,75;1,25;10.802,00
07.05.2025 06:45;07.05.2025 07:00;13.622,75;13.623,25;0,50;10.804,75
07.05.2025 07:00;07.05.2025 07:15;13.944,50;13.945,00;0,50;10.828,25
07.05.2025 07:15;07.05.2025 07:30;14.205,25;14.205,75;0,50;10.751,50
07.05.2025 07:30;07.05.2025 07:45;14.417,50;14.418,00;0,50;10.604,50
07.05.2025 07:45;07.05.2025 08:00;14.583,75;14.584,25;0,50;10.409,25
07.05.2025 08:00;07.05.2025 08:15;14.667,50;14.668,00;0,50;10.027,50
07.05.2025 08:15;07.05.2025 08:30;14.804,25;14.805,00;0,75;9.646,00
07.05.2025 08:30;07.05.2025 08:45;14.875,50;14.877,00;1,50;9.130,75
07.05.2025 08:45;07.05.2025 09:00;14.925,00;14.927,00;2,00;8.555,50
07.05.2025 09:00;07.05.2025 09:15;14.924,00;14.926,00;2,00;7.884,75
07.05.2025 09:15;07.05.2025 09:30;15.001,00;15.007,75;6,75;7.350,75
07.05.2025 09:30;07.05.2025 09:45;14.904,50;15.229,75;325,25;6.657,25
07.05.2025 09:45;07.05.2025 10:00;14.816,25;15.466,00;649,75;6.067,00
07.05.2025 10:00;07.05.2025 10:15;14.446,25;15.263,00;816,75;5.272,50
07.05.2025 10:15;07.05.2025 10:30;14.450,75;15.357,00;906,25;4.883,00
07.05.2025 10:30;07.05.2025 10:45;14.496,75;15.517,00;1.020,25;4.603,75
07.05.2025 10:45;07.05.2025 11:00;14.449,00;15.592,25;1.143,25;4.270,00
07.05.2025 11:00;07.05.2025 11:15;14.392,75;15.429,50;1.036,75;3.974,75
07.05.2025 11:15;07.05.2025 11:30;14.356,50;15.552,75;1.196,25;3.701,00
07.05.2025 11:30;07.05.2025 11:45;14.496,00;15.806,50;1.310,50;3.657,75
07.05.2025 11:45;07.05.2025 12:00;14.519,25;15.717,50;1.198,25;3.581,00
07.05.2025 12:00;07.05.2025 12:15;14.267,50;15.331,00;1.063,50;3.283,00
07.05.2025 12:15;07.05.2025 12:30;14.189,50;15.241,25;1.051,75;3.127,00
07.05.2025 12:30;07.05.2025 12:45;14.176,00;15.210,75;1.034,75;3.040,00
07.05.2025 12:45;07.05.2025 13:00;14.153,00;15.192,00;1.039,00;3.054,50
07.05.2025 13:00;07.05.2025 13:15;14.145,25;15.221,00;1.075,75;3.126,00
07.05.2025 13:15;07.05.2025 13:30;14.045,25;15.133,00;1.087,75;3.121,50
07.05.2025 13:30;07.05.2025 13:45;13.972,00;15.043,00;1.071,00;3.137,25
07.05.2025 13:45;07.05.2025 14:00;13.803,00;14.876,25;1.073,25;3.033,50
07.05.2025 14:00;07.05.2025 14:15;13.827,75;15.162,75;1.335,00;3.147,00
07.05.2025 14:15;07.05.2025 14:30;13.740,25;15.026,25;1.286,00;3.225,75
07.05.2025 14:30;07.05.2025 14:45;13.682,00;14.938,75;1.256,75;3.379,25
07.05.2025 14:45;07.05.2025 15:00;13.711,00;14.963,75;1.252,75;3.675,75
07.05.2025 15:00;07.05.2025 15:15;13.714,25;14.955,25;1.241,00;3.850,50
07.05.2025 15:15;07.05.2025 15:30;13.556,00;14.781,50;1.225,50;3.813,25
07.05.2025 15:30;07.05.2025 15:45;13.458,75;14.542,25;1.083,50;3.931,25
07.05.2025 15:45;07.05.2025 16:00;13.502,75;14.467,25;964,50;4.327,75
07.05.2025 16:00;07.05.2025 16:15;13.572,25;14.571,50;999,25;4.785,50
07.05.2025 16:15;07.05.2025 16:30;13.556,25;14.313,25;757,00;5.149,75
07.05.2025 16:30;07.05.2025 16:45;13.594,00;14.197,25;603,25;5.513,00
07.05.2025 16:45;07.05.2025 17:00;13.632,25;14.033,25;401,00;5.939,25
07.05.2025 17:00;07.05.2025 17:15;13.756,75;14.110,50;353,75;6.485,50
07.05.2025 17:15;07.05.2025 17:30;13.876,00;14.109,50;233,50;7.007,25
07.05.2025 17:30;07.05.2025 17:45;13.890,00;13.988,75;98,75;7.461,00
07.05.2025 17:45;07.05.2025 18:00;13.993,00;14.002,25;9,25;7.993,25
07.05.2025 18:00;07.05.2025 18:15;14.222,25;14.244,75;22,50;8.649,75
07.05.2025 18:15;07.05.2025 18:30;14.141,00;14.147,75;6,75;8.978,75
07.05.2025 18:30;07.05.2025 18:45;14.243,25;14.246,50;3,25;9.498,75
07.05.2025 18:45;07.05.2025 19:00;14.252,25;14.253,75;1,50;9.893,25
07.05.2025 19:00;07.05.2025 19:15;14.265,75;14.267,00;1,25;10.297,50
07.05.2025 19:15;07.05.2025 19:30;14.225,50;14.226,25;0,75;10.596,25
07.05.2025 19:30;07.05.2025 19:45;14.267,50;14.268,00;0,50;10.921,75
07.05.2025 19:45;07.05.2025 20:00;14.166,50;14.167,00;0,50;11.055,75
07.05.2025 20:00;07.05.2025 20:15;13.972,75;13.973,25;0,50;11.096,25
07.05.2025 20:15;07.05.2025 20:30;13.801,75;13.802,25;0,50;11.086,25
07.05.2025 20:30;07.05.2025 20:45;13.797,50;13.798,00;0,50;11.111,00
07.05.2025 20:45;07.05.2025 21:00;13.660,00;13.660,50;0,50;10.859,50
07.05.2025 21:00;07.05.2025 21:15;13.735,25;13.735,75;0,50;10.896,50
07.05.2025 21:15;07.05.2025 21:30;13.688,75;13.689,25;0,50;10.775,75
07.05.2025 21:30;07.05.2025 21:45;13.512,00;13.512,50;0,50;10.505,75
07.05.2025 21:45;07.05.2025 22:00;13.274,75;13.275,75;1,00;10.198,00
07.05.2025 22:00;07.05.2025 22:15;12.998,75;13.000,00;1,25;9.899,75
07.05.2025 22:15;07.05.2025 22:30;12.752,25;12.754,00;1,75;9.579,75
07.05.2025 22:30;07.05.2025 22:45;12.488,75;12.492,25;3,50;9.293,25
07.05.2025 22:45;07.05.2025 23:00;12.234,50;12.238,50;4,00;9.024,25
07.05.2025 23:00;07.05.2025 23:15;11.968,75;11.976,00;7,25;8.731,75
07.05.2025 23:15;07.05.2025 23:30;11.805,00;11.818,75;13,75;8.549,00
07.05.2025 23:30;07.05.2025 23:45;11.696,25;11.720,75;24,50;8.459,75
07.05.2025 23:45;08.05.2025 00:00;11.581,25;11.653,75;72,50;8.367,75
08.05.2025 00:00;08.05.2025 00:15;11.239,75;11.266,00;26,25;8.038,25
08.05.2025 00:15;08.05.2025 00:30;11.156,75;11.181,00;24,25;8.001,50
08.05.2025 00:30;08.05.2025 00:45;11.058,75;11.108,00;49,25;7.978,00
08.05.2025 00:45;08.05.2025 01:00;10.937,25;11.002,25;65,00;7.915,50
08.05.2025 01:00;08.05.2025 01:15;10.789,00;10.855,00;66,00;7.825,50
08.05.2025 01:15;08.05.2025 01:30;10.738,75;10.804,25;65,50;7.835,75
08.05.2025 01:30;08.05.2025 01:45;10.659,50;10.724,25;64,75;7.808,00
08.05.2025 01:45;08.05.2025 02:00;10.660,75;10.726,00;65,25;7.877,00
08.05.2025 02:00;08.05.2025 02:15;10.520,25;10.714,75;194,50;7.811,50
08.05.2025 02:15;08.05.2025 02:30;10.444,75;10.510,75;66,00;7.789,50
08.05.2025 02:30;08.05.2025 02:45;10.467,50;10.541,00;73,50;7.878,50
08.05.2025 02:45;08.05.2025 03:00;10.477,75;10.530,00;52,25;7.937,25
08.05.2025 03:00;08.05.2025 03:15;10.525,25;10.577,75;52,50;8.042,25
08.05.2025 03:15;08.05.2025 03:30;10.518,25;10.588,75;70,50;8.101,25
08.05.2025 03:30;08.05.2025 03:45;10.511,00;10.581,50;70,50;8.125,00
08.05.2025 03:45;08.05.2025 04:00;10.515,75;10.547,50;31,75;8.142,25
08.05.2025 04:00;08.05.2025 04:15;10.664,00;10.686,75;22,75;8.322,00
08.05.2025 04:15;08.05.2025 04:30;10.710,75;10.733,75;23,00;8.393,00
08.05.2025 04:30;08.05.2025 04:45;10.845,25;10.907,25;62,00;8.578,00
08.05.2025 04:45;08.05.2025 05:00;10.950,75;10.973,50;22,75;8.752,00
08.05.2025 05:00;08.05.2025 05:15;11.276,75;11.300,50;23,75;9.151,75
08.05.2025 05:15;08.05.2025 05:30;11.439,75;11.450,50;10,75;9.378,50
08.05.2025 05:30;08.05.2025 05:45;11.671,75;11.680,50;8,75;9.654,50
08.05.2025 05:45;08.05.2025 06:00;11.960,00;11.967,75;7,75;9.924,50
08.05.2025 06:00;08.05.2025 06:15;12.541,50;12.543,50;2,00;10.442,50
08.05.2025 06:15;08.05.2025 06:30;13.018,50;13.019,75;1,25;10.836,75
08.05.2025 06:30;08.05.2025 06:45;13.340,50;13.341,25;0,75;11.013,00
08.05.2025 06:45;08.05.2025 07:00;13.607,75;13.608,50;0,75;11.058,75
08.05.2025 07:00;08.05.2025 07:15;13.945,75;13.946,50;0,75;11.163,50
08.05.2025 07:15;08.05.2025 07:30;14.062,00;14.062,75;0,75;11.013,75
08.05.2025 07:30;08.05.2025 07:45;14.330,00;14.330,75;0,75;10.991,25
08.05.2025 07:45;08.05.2025 08:00;14.511,50;14.512,25;0,75;10.833,50
08.05.2025 08:00;08.05.2025 08:15;14.635,00;14.635,75;0,75;10.546,25
08.05.2025 08:15;08.05.2025 08:30;14.890,75;14.891,50;0,75;10.320,00
08.05.2025 08:30;08.05.2025 08:45;14.896,00;14.900,25;4,25;9.730,25
08.05.2025 08:45;08.05.2025 09:00;14.839,00;14.951,25;112,25;9.102,25
08.05.2025 09:00;08.05.2025 09:15;14.822,00;15.070,25;248,25;8.417,00
08.05.2025 09:15;08.05.2025 09:30;14.827,25;15.184,75;357,50;7.667,50
08.05.2025 09:30;08.05.2025 09:45;14.824,75;15.522,50;697,75;6.921,00
08.05.2025 09:45;08.05.2025 10:00;14.849,00;15.846,00;997,00;6.218,00
08.05.2025 10:00;08.05.2025 10:15;14.474,00;15.297,75;823,75;5.064,00
08.05.2025 10:15;08.05.2025 10:30;14.391,50;15.420,75;1.029,25;4.286,00
08.05.2025 10:30;08.05.2025 10:45;14.265,50;15.527,50;1.262,00;3.678,75
08.05.2025 10:45;08.05.2025 11:00;14.343,75;15.680,75;1.337,00;3.389,75
08.05.2025 11:00;08.05.2025 11:15;14.196,75;15.498,00;1.301,25;2.916,00
08.05.2025 11:15;08.05.2025 11:30;14.088,50;15.361,50;1.273,00;2.573,75
08.05.2025 11:30;08.05.2025 11:45;14.063,75;15.220,25;1.156,50;2.358,25
08.05.2025 11:45;08.05.2025 12:00;14.090,00;15.243,75;1.153,75;2.462,50
08.05.2025 12:00;08.05.2025 12:15;13.980,75;14.891,00;910,25;2.512,00
08.05.2025 12:15;08.05.2025 12:30;13.949,25;14.847,25;898,00;2.614,50
08.05.2025 12:30;08.05.2025 12:45;13.932,75;14.827,50;894,75;2.733,75
08.05.2025 12:45;08.05.2025 13:00;14.008,00;14.784,50;776,50;2.950,25
08.05.2025 13:00;08.05.2025 13:15;13.895,50;14.599,75;704,25;3.011,50
08.05.2025 13:15;08.05.2025 13:30;13.916,25;14.620,75;704,50;3.295,75
08.05.2025 13:30;08.05.2025 13:45;13.815,25;14.424,25;609,00;3.455,75
08.05.2025 13:45;08.05.2025 14:00;13.650,75;14.339,25;688,50;3.432,50
08.05.2025 14:00;08.05.2025 14:15;13.644,50;14.467,75;823,25;3.672,00
08.05.2025 14:15;08.05.2025 14:30;13.706,25;14.655,25;949,00;3.919,75
08.05.2025 14:30;08.05.2025 14:45;13.673,25;14.593,75;920,50;4.122,50
08.05.2025 14:45;08.05.2025 15:00;13.699,00;14.606,00;907,00;4.407,75
08.05.2025 15:00;08.05.2025 15:15;13.661,75;14.610,75;949,00;4.655,25
08.05.2025 15:15;08.05.2025 15:30;13.565,50;14.398,50;833,00;4.785,75
08.05.2025 15:30;08.05.2025 15:45;13.502,00;13.993,25;491,25;4.998,00
08.05.2025 15:45;08.05.2025 16:00;13.465,00;13.806,00;341,00;5.156,00
08.05.2025 16:00;08.05.2025 16:15;13.556,00;14.194,50;638,50;5.562,25
08.05.2025 16:15;08.05.2025 16:30;13.536,25;14.159,25;623,00;5.890,25
08.05.2025 16:30;08.05.2025 16:45;13.549,75;13.929,00;379,25;6.172,25
08.05.2025 16:45;08.05.2025 17:00;13.609,75;13.911,25;301,50;6.561,25
08.05.2025 17:00;08.05.2025 17:15;13.881,00;14.333,50;452,50;7.248,00
08.05.2025 17:15;08.05.2025 17:30;13.743,50;14.025,00;281,50;7.437,75
08.05.2025 17:30;08.05.2025 17:45;13.759,00;13.810,00;51,00;7.791,25
08.05.2025 17:45;08.05.2025 18:00;13.878,25;13.923,00;44,75;8.308,50
08.05.2025 18:00;08.05.2025 18:15;14.170,50;14.354,00;183,50;8.968,00
08.05.2025 18:15;08.05.2025 18:30;14.144,75;14.193,00;48,25;9.388,75
08.05.2025 18:30;08.05.2025 18:45;14.087,00;14.129,00;42,00;9.717,75
08.05.2025 18:45;08.05.2025 19:00;14.174,00;14.215,75;41,75;10.248,25
08.05.2025 19:00;08.05.2025 19:15;14.156,75;14.197,25;40,50;10.640,00
08.05.2025 19:15;08.05.2025 19:30;14.000,75;14.002,25;1,50;10.849,75
08.05.2025 19:30;08.05.2025 19:45;14.018,75;14.020,00;1,25;11.200,25
08.05.2025 19:45;08.05.2025 20:00;14.072,25;14.072,75;0,50;11.588,75
08.05.2025 20:00;08.05.2025 20:15;14.029,00;14.029,00;0,00;11.834,00
08.05.2025 20:15;08.05.2025 20:30;13.875,00;13.875,00;0,00;11.859,00
08.05.2025 20:30;08.05.2025 20:45;13.793,50;13.793,50;0,00;11.843,50
08.05.2025 20:45;08.05.2025 21:00;13.621,25;13.621,25;0,00;11.625,00
08.05.2025 21:00;08.05.2025 21:15;13.669,25;13.669,25;0,00;11.667,25
08.05.2025 21:15;08.05.2025 21:30;13.465,75;13.466,25;0,50;11.438,75
08.05.2025 21:30;08.05.2025 21:45;13.353,50;13.355,00;1,50;11.280,00
08.05.2025 21:45;08.05.2025 22:00;13.163,50;13.165,00;1,50;11.009,50
08.05.2025 22:00;08.05.2025 22:15;12.897,25;12.899,00;1,75;10.726,75
08.05.2025 22:15;08.05.2025 22:30;12.775,25;12.776,50;1,25;10.574,50
08.05.2025 22:30;08.05.2025 22:45;12.433,50;12.436,25;2,75;10.216,25
08.05.2025 22:45;08.05.2025 23:00;12.217,50;12.272,00;54,50;9.995,00
08.05.2025 23:00;08.05.2025 23:15;12.050,25;12.057,50;7,25;9.837,25
08.05.2025 23:15;08.05.2025 23:30;11.869,00;11.878,00;9,00;9.698,75
08.05.2025 23:30;08.05.2025 23:45;11.603,50;11.612,25;8,75;9.469,25
08.05.2025 23:45;09.05.2025 00:00;11.437,50;11.446,00;8,50;9.338,50
09.05.2025 00:00;09.05.2025 00:15;11.256,00;11.286,25;30,25;9.206,75
09.05.2025 00:15;09.05.2025 00:30;11.173,25;11.200,00;26,75;9.170,25
09.05.2025 00:30;09.05.2025 00:45;11.035,75;11.085,75;50,00;9.087,50
09.05.2025 00:45;09.05.2025 01:00;10.864,50;10.958,50;94,00;8.955,50
09.05.2025 01:00;09.05.2025 01:15;10.761,50;10.817,25;55,75;8.890,00
09.05.2025 01:15;09.05.2025 01:30;10.701,00;10.755,25;54,25;8.876,00
09.05.2025 01:30;09.05.2025 01:45;10.580,00;10.634,75;54,75;8.808,25
09.05.2025 01:45;09.05.2025 02:00;10.551,25;10.610,00;58,75;8.824,00
09.05.2025 02:00;09.05.2025 02:15;10.467,25;10.539,00;71,75;8.780,00
09.05.2025 02:15;09.05.2025 02:30;10.420,50;10.574,75;154,25;8.773,50
09.05.2025 02:30;09.05.2025 02:45;10.522,25;10.637,50;115,25;8.917,00
09.05.2025 02:45;09.05.2025 03:00;10.520,25;10.645,75;125,50;8.946,75
09.05.2025 03:00;09.05.2025 03:15;10.510,50;10.686,00;175,50;8.983,25
09.05.2025 03:15;09.05.2025 03:30;10.503,00;10.699,00;196,00;9.009,50
09.05.2025 03:30;09.05.2025 03:45;10.592,50;10.795,25;202,75;9.116,25
09.05.2025 03:45;09.05.2025 04:00;10.646,75;10.807,00;160,25;9.206,50
09.05.2025 04:00;09.05.2025 04:15;10.639,75;10.781,75;142,00;9.244,50
09.05.2025 04:15;09.05.2025 04:30;10.721,25;10.818,75;97,50;9.343,50
09.05.2025 04:30;09.05.2025 04:45;10.940,00;11.022,50;82,50;9.586,50
09.05.2025 04:45;09.05.2025 05:00;11.112,25;11.175,75;63,50;9.801,50
09.05.2025 05:00;09.05.2025 05:15;11.426,50;11.459,50;33,00;10.152,00
09.05.2025 05:15;09.05.2025 05:30;11.535,25;11.557,50;22,25;10.290,25
09.05.2025 05:30;09.05.2025 05:45;11.790,00;11.797,00;7,00;10.518,00
09.05.2025 05:45;09.05.2025 06:00;12.110,50;12.116,25;5,75;10.776,75
09.05.2025 06:00;09.05.2025 06:15;12.715,00;12.759,50;44,50;11.239,50
09.05.2025 06:15;09.05.2025 06:30;13.162,50;13.164,25;1,75;11.517,25
09.05.2025 06:30;09.05.2025 06:45;13.506,50;13.508,25;1,75;11.611,00
09.05.2025 06:45;09.05.2025 07:00;13.677,00;13.678,75;1,75;11.405,50
09.05.2025 07:00;09.05.2025 07:15;13.930,50;13.931,25;0,75;11.195,75
09.05.2025 07:15;09.05.2025 07:30;14.230,25;14.231,00;0,75;10.979,50
09.05.2025 07:30;09.05.2025 07:45;14.298,50;14.299,50;1,00;10.479,50
09.05.2025 07:45;09.05.2025 08:00;14.548,00;14.556,50;8,50;10.084,75
09.05.2025 08:00;09.05.2025 08:15;14.784,00;14.855,25;71,25;9.651,25
09.05.2025 08:15;09.05.2025 08:30;14.798,50;14.874,50;76,00;8.978,00
09.05.2025 08:30;09.05.2025 08:45;14.904,25;14.973,75;69,50;8.335,25
09.05.2025 08:45;09.05.2025 09:00;14.816,00;14.935,00;119,00;7.523,50
09.05.2025 09:00;09.05.2025 09:15;14.579,25;14.686,75;107,50;6.578,50
09.05.2025 09:15;09.05.2025 09:30;14.480,75;14.680,00;199,25;5.776,25
09.05.2025 09:30;09.05.2025 09:45;14.407,00;15.007,25;600,25;5.009,50
09.05.2025 09:45;09.05.2025 10:00;14.250,25;15.015,25;765,00;4.187,00
09.05.2025 10:00;09.05.2025 10:15;13.979,25;14.693,75;714,50;3.183,25
09.05.2025 10:15;09.05.2025 10:30;13.957,75;14.959,25;1.001,50;2.506,75
09.05.2025 10:30;09.05.2025 10:45;13.905,25;15.088,00;1.182,75;2.036,75
09.05.2025 10:45;09.05.2025 11:00;13.907,00;15.165,50;1.258,50;1.612,25
09.05.2025 11:00;09.05.2025 11:15;13.701,75;14.916,75;1.215,00;1.043,00
09.05.2025 11:15;09.05.2025 11:30;13.731,25;15.015,50;1.284,25;882,00
09.05.2025 11:30;09.05.2025 11:45;13.859,00;15.093,50;1.234,50;805,50
09.05.2025 11:45;09.05.2025 12:00;13.853,00;15.065,00;1.212,00;739,00
09.05.2025 12:00;09.05.2025 12:15;13.677,25;14.809,50;1.132,25;475,25
09.05.2025 12:15;09.05.2025 12:30;13.682,25;14.850,00;1.167,75;484,50
09.05.2025 12:30;09.05.2025 12:45;13.708,75;14.894,75;1.186,00;399,50
09.05.2025 12:45;09.05.2025 13:00;13.597,75;14.813,50;1.215,75;354,00
09.05.2025 13:00;09.05.2025 13:15;13.541,50;14.707,00;1.165,50;459,75
09.05.2025 13:15;09.05.2025 13:30;13.476,75;14.680,25;1.203,50;500,50
09.05.2025 13:30;09.05.2025 13:45;13.396,75;14.580,25;1.183,50;625,25
09.05.2025 13:45;09.05.2025 14:00;13.162,50;14.343,00;1.180,50;513,25
09.05.2025 14:00;09.05.2025 14:15;13.191,25;14.405,50;1.214,25;711,00
09.05.2025 14:15;09.05.2025 14:30;13.029,25;14.383,25;1.354,00;606,25
09.05.2025 14:30;09.05.2025 14:45;12.996,00;14.350,25;1.354,25;782,00
09.05.2025 14:45;09.05.2025 15:00;12.871,50;14.220,50;1.349,00;819,75
09.05.2025 15:00;09.05.2025 15:15;12.934,25;14.283,00;1.348,75;833,75
09.05.2025 15:15;09.05.2025 15:30;12.944,00;14.252,50;1.308,50;1.087,75
09.05.2025 15:30;09.05.2025 15:45;12.853,00;14.144,75;1.291,75;1.076,75
09.05.2025 15:45;09.05.2025 16:00;12.757,50;14.020,00;1.262,50;1.313,50
09.05.2025 16:00;09.05.2025 16:15;12.868,00;14.139,50;1.271,50;1.994,50
09.05.2025 16:15;09.05.2025 16:30;12.797,00;14.062,50;1.265,50;2.119,25
09.05.2025 16:30;09.05.2025 16:45;12.769,50;13.982,50;1.213,00;2.539,50
09.05.2025 16:45;09.05.2025 17:00;12.783,50;13.849,50;1.066,00;3.002,25
09.05.2025 17:00;09.05.2025 17:15;12.895,25;13.981,00;1.085,75;3.696,25
09.05.2025 17:15;09.05.2025 17:30;12.995,75;13.673,25;677,50;4.412,75
09.05.2025 17:30;09.05.2025 17:45;12.978,75;13.319,50;340,75;5.022,25
09.05.2025 17:45;09.05.2025 18:00;12.963,75;13.049,50;85,75;5.675,75
09.05.2025 18:00;09.05.2025 18:15;13.125,50;13.374,75;249,25;6.540,25
09.05.2025 18:15;09.05.2025 18:30;13.096,50;13.185,50;89,00;7.208,00
09.05.2025 18:30;09.05.2025 18:45;13.241,50;13.244,75;3,25;8.129,25
09.05.2025 18:45;09.05.2025 19:00;13.401,50;13.403,25;1,75;9.000,50
09.05.2025 19:00;09.05.2025 19:15;13.461,50;13.463,25;1,75;9.691,00
09.05.2025 19:15;09.05.2025 19:30;13.463,25;13.465,00;1,75;10.230,75
09.05.2025 19:30;09.05.2025 19:45;13.473,00;13.474,75;1,75;10.698,25
09.05.2025 19:45;09.05.2025 20:00;13.367,25;13.368,25;1,00;10.989,00
09.05.2025 20:00;09.05.2025 20:15;13.478,75;13.479,75;1,00;11.488,00
09.05.2025 20:15;09.05.2025 20:30;13.305,75;13.306,75;1,00;11.550,50
09.05.2025 20:30;09.05.2025 20:45;13.198,00;13.199,00;1,00;11.531,50
09.05.2025 20:45;09.05.2025 21:00;13.053,25;13.054,00;0,75;11.370,75
09.05.2025 21:00;09.05.2025 21:15;12.924,75;12.925,75;1,00;11.244,75
09.05.2025 21:15;09.05.2025 21:30;12.883,25;12.884,25;1,00;11.129,00
09.05.2025 21:30;09.05.2025 21:45;12.694,50;12.695,50;1,00;10.819,75
09.05.2025 21:45;09.05.2025 22:00;12.643,25;12.644,25;1,00;10.679,75
09.05.2025 22:00;09.05.2025 22:15;12.490,25;12.491,00;0,75;10.470,75
09.05.2025 22:15;09.05.2025 22:30;12.265,50;12.266,25;0,75;10.173,50
09.05.2025 22:30;09.05.2025 22:45;12.130,00;12.131,00;1,00;9.995,50
09.05.2025 22:45;09.05.2025 23:00;11.916,75;11.919,00;2,25;9.746,00
09.05.2025 23:00;09.05.2025 23:15;11.696,50;11.699,00;2,50;9.510,50
09.05.2025 23:15;09.05.2025 23:30;11.408,25;11.409,50;1,25;9.182,00
09.05.2025 23:30;09.05.2025 23:45;11.241,00;11.331,00;90,00;8.979,75
09.05.2025 23:45;10.05.2025 00:00;11.082,25;11.085,00;2,75;8.781,50
10.05.2025 00:00;10.05.2025 00:15;10.748,25;10.751,25;3,00;8.441,00
10.05.2025 00:15;10.05.2025 00:30;10.619,75;10.621,75;2,00;8.316,25
10.05.2025 00:30;10.05.2025 00:45;10.512,25;10.516,25;4,00;8.226,00
10.05.2025 00:45;10.05.2025 01:00;10.369,50;10.375,00;5,50;8.078,75
10.05.2025 01:00;10.05.2025 01:15;10.206,50;10.210,75;4,25;7.955,50
10.05.2025 01:15;10.05.2025 01:30;10.132,75;10.139,50;6,75;7.940,00
10.05.2025 01:30;10.05.2025 01:45;10.021,00;10.029,75;8,75;7.876,00
10.05.2025 01:45;10.05.2025 02:00;9.961,75;9.970,25;8,50;7.856,75
10.05.2025 02:00;10.05.2025 02:15;9.809,50;9.818,00;8,50;7.770,00
10.05.2025 02:15;10.05.2025 02:30;9.757,75;9.766,25;8,50;7.772,75
10.05.2025 02:30;10.05.2025 02:45;9.707,00;9.715,50;8,50;7.787,75
10.05.2025 02:45;10.05.2025 03:00;9.681,00;9.689,50;8,50;7.830,75
10.05.2025 03:00;10.05.2025 03:15;9.658,50;9.667,00;8,50;7.862,75
10.05.2025 03:15;10.05.2025 03:30;9.620,25;9.628,75;8,50;7.880,00
10.05.2025 03:30;10.05.2025 03:45;9.614,25;9.622,75;8,50;7.920,75
10.05.2025 03:45;10.05.2025 04:00;9.598,25;9.606,75;8,50;7.952,00
10.05.2025 04:00;10.05.2025 04:15;9.626,50;9.635,00;8,50;8.039,00
10.05.2025 04:15;10.05.2025 04:30;9.658,50;9.686,50;28,00;8.103,50
10.05.2025 04:30;10.05.2025 04:45;9.693,75;9.720,75;27,00;8.179,75
10.05.2025 04:45;10.05.2025 05:00;9.669,75;9.675,25;5,50;8.197,25
10.05.2025 05:00;10.05.2025 05:15;9.736,00;9.741,50;5,50;8.302,50
10.05.2025 05:15;10.05.2025 05:30;9.739,25;9.746,75;7,50;8.358,75
10.05.2025 05:30;10.05.2025 05:45;9.735,75;9.743,75;8,00;8.379,25
10.05.2025 05:45;10.05.2025 06:00;9.727,75;9.757,50;29,75;8.350,00
10.05.2025 06:00;10.05.2025 06:15;9.950,25;9.967,50;17,25;8.485,25
10.05.2025 06:15;10.05.2025 06:30;10.087,50;10.158,00;70,50;8.485,75
10.05.2025 06:30;10.05.2025 06:45;10.220,50;10.228,25;7,75;8.375,50
